Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
使う人の体験を考えたいです。,I want to think about the user's experience.,体験,使【つか】う人【ひと】の体験【たいけん】を考【かんが】えたいです。,Work - Quality,polite,experience,"<ruby class=""vocab"">体験<rt><span class=""pitch-l"">た</span><span class=""pitch-h"">い</span><span class=""pitch-h"">け</span><span class=""pitch-h"">ん</span></rt></ruby>"
そのフォルダの配下にあります。,It's under that folder.,配下,そのフォルダの配下【はいか】にあります。,Work - System,polite,"under, subordinate to","<ruby class=""vocab"">配下<rt><span class=""pitch-h"">は</span><span class=""pitch-l"">い</span><span class=""pitch-l"">か</span></rt></ruby>"
一部だけ先行して出します。,We'll release part of it ahead of the rest.,先行,一部【いちぶ】だけ先行【せんこう】して出【だ】します。,Work - Process,polite,ahead of,"<ruby class=""vocab"">先行<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">こ</span><span class=""pitch-h"">う</span></rt></ruby>"
規約の確認が必要です。,We need to check the terms.,規約,規約【きやく】の確認【かくにん】が必要【ひつよう】です。,Work - Docs,polite,"terms, rules","<ruby class=""vocab"">規約<rt><span class=""pitch-l"">き</span><span class=""pitch-h"">や</span><span class=""pitch-h"">く</span></rt></ruby>"
収録用の台本を用意しました。,I've prepared the script for the recording.,台本,収録【しゅうろく】用【よう】の台本【だいほん】を用意【ようい】しました。,Work - Docs,polite,script,"<ruby class=""vocab"">台本<rt><span class=""pitch-l"">だ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">ほ</span><span class=""pitch-h"">ん</span></rt></ruby>"
小さく実験してみます。,I'll run a small experiment.,実験,小【ちい】さく実験【じっけん】してみます。,Work - Quality,polite,experiment,"<ruby class=""vocab"">実験<rt><span class=""pitch-l"">じ</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">け</span><span class=""pitch-h"">ん</span></rt></ruby>"
建設の現場でも使われています。,It's used on construction sites too.,建設,建設【けんせつ】の現場【げんば】でも使【つか】われています。,Work - People,polite,construction,"<ruby class=""vocab"">建設<rt><span class=""pitch-l"">け</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">せ</span><span class=""pitch-h"">つ</span></rt></ruby>"
見る指標を一つに絞りましょう。,Let's narrow it to one metric.,指標,見【み】る指標【しひょう】を一【ひと】つに絞【しぼ】りましょう。,Work - Data,polite,metric,"<ruby class=""vocab"">指標<rt><span class=""pitch-l"">し</span><span class=""pitch-h"">ひょ</span><span class=""pitch-h"">う</span></rt></ruby>"
先方に架電して確認します。,I'll ring the other party to confirm.,架電,先方【せんぽう】に架電【かでん】して確認【かくにん】します。,Work - Comms,polite,placing a call,"<ruby class=""vocab"">架電<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">で</span><span class=""pitch-h"">ん</span></rt></ruby>"
無料の枠を消費しました。,We've used up the free allowance.,消費,無料【むりょう】の枠【わく】を消費【しょうひ】しました。,Work - Money,polite,consumption,"<ruby class=""vocab"">消費<rt><span class=""pitch-l"">しょ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ひ</span></rt></ruby>"
他の設定にも作用します。,It affects the other settings too.,作用,他【ほか】の設定【せってい】にも作用【さよう】します。,Work - System,polite,"effect, action","<ruby class=""vocab"">作用<rt><span class=""pitch-h"">さ</span><span class=""pitch-l"">よ</span><span class=""pitch-l"">う</span></rt></ruby>"
データが改善の余地を示唆しています。,The data suggests room for improvement.,示唆,データが改善【かいぜん】の余地【よち】を示唆【しさ】しています。,Work - Data,polite,suggestion,"<ruby class=""vocab"">示唆<rt><span class=""pitch-h"">し</span><span class=""pitch-l"">さ</span></rt></ruby>"
画面の上部にボタンを置きました。,I put the button at the top of the screen.,上部,画面【がめん】の上部【じょうぶ】にボタンを置【お】きました。,Work - System,polite,upper part,"<ruby class=""vocab"">上部<rt><span class=""pitch-h"">じょ</span><span class=""pitch-l"">う</span><span class=""pitch-l"">ぶ</span></rt></ruby>"
携帯からも見られるようにします。,I'll make it viewable from a phone too.,携帯,携帯【けいたい】からも見【み】られるようにします。,Work - System,polite,mobile phone,"<ruby class=""vocab"">携帯<rt><span class=""pitch-l"">け</span><span class=""pitch-h"">い</span><span class=""pitch-h"">た</span><span class=""pitch-h"">い</span></rt></ruby>"
