Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
本番ビルドを実行してください。,Run the production build.,本番ビルド,本番【ほんばん】ビルドを実行【じっこう】してください。,Frontend - Build,polite,production build,"<ruby class=""vocab"">本番ビルド<rt>ほんばんビルド</rt></ruby>"
モバイル用にレスポンシブにしてください。,Make it responsive for mobile.,レスポンシブ,モバイル用【よう】にレスポンシブにしてください。,Frontend - Responsive,polite,responsive,"<span class=""vocab"">レスポンシブ</span>"
モバイルブレークポイントを追加してください。,Add a mobile breakpoint.,ブレークポイント,モバイルブレークポイントを追加【ついか】してください。,Frontend - Responsive,polite,breakpoint,"<span class=""vocab"">ブレークポイント</span>"
クリーンなCSSを書いてください。,Write clean CSS.,CSS,クリーンなCSSを書【か】いてください。,Frontend - Css,polite,CSS,"<span class=""vocab"">CSS</span>"
レイアウトにはFlexboxを使ってください。,Use Flexbox for layout.,Flexbox,レイアウトにはFlexboxを使【つか】ってください。,Frontend - Css,polite,Flexbox,"<span class=""vocab"">Flexbox</span>"
CSS Gridは強力です。,CSS Grid is powerful.,Grid,CSS Gridは強力【きょうりょく】です。,Frontend - Css,polite,Grid,"<span class=""vocab"">Grid</span>"
控えめなアニメーションを追加してください。,Add a subtle animation.,アニメーション,控【ひか】えめなアニメーションを追加【ついか】してください。,Frontend - Css,polite,animation,"<ruby class=""vocab"">アニメーション<rt><span class=""pitch-l"">あ</span><span class=""pitch-h"">に</span><span class=""pitch-h"">め</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">しょ</span><span class=""pitch-l"">ん</span></rt></ruby>"
スムーズなトランジションは見栄えが良いです。,Smooth transitions look better.,トランジション,スムーズなトランジションは見栄【みば】えが良【よ】いです。,Frontend - Css,polite,transition,"<ruby class=""vocab"">トランジション<rt><span class=""pitch-l"">と</span><span class=""pitch-h"">ら</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">じ</span><span class=""pitch-l"">しょ</span><span class=""pitch-l"">ん</span></rt></ruby>"
アクセシビリティのコンプライアンスを確保してください。,Ensure accessibility compliance.,アクセシビリティ,アクセシビリティのコンプライアンスを確保【かくほ】してください。,Frontend - Accessibility,polite,accessibility,"<ruby class=""vocab"">アクセシビリティ<rt><span class=""pitch-l"">あ</span><span class=""pitch-h"">く</span><span class=""pitch-h"">せ</span><span class=""pitch-h"">し</span><span class=""pitch-h"">び</span><span class=""pitch-l"">り</span><span class=""pitch-l"">てぃ</span></rt></ruby>"
Lighthouseでa11yをチェックしてください。,Check a11y with Lighthouse.,a11y,Lighthouseでa11yをチェックしてください。,Frontend - Accessibility,polite,a11y,"<span class=""vocab"">a11y</span>"
ARIAラベルを追加してください。,Add ARIA labels.,ARIA,ARIAラベルを追加【ついか】してください。,Frontend - Accessibility,polite,ARIA (accessibility),"<span class=""vocab"">ARIA</span>"
SEO用に最適化してください。,Optimize for SEO.,SEO,SEO用【よう】に最適化【さいてきか】してください。,Frontend - Seo,polite,SEO,"<span class=""vocab"">SEO</span>"
共有用にメタタグを追加してください。,Add meta tags for sharing.,メタタグ,共有【きょうゆう】用【よう】にメタタグを追加【ついか】してください。,Frontend - Seo,polite,meta tag,"<span class=""vocab"">メタタグ</span>"
ビューポートを正しく設定してください。,Set the viewport correctly.,ビューポート,ビューポートを正【ただ】しく設定【せってい】してください。,Frontend - Viewport,polite,viewport,"<span class=""vocab"">ビューポート</span>"
アイコンは24ピクセルです。,The icon is 24 pixels.,ピクセル,アイコンは24ピクセルです。,Frontend - Ui,polite,pixel,"<ruby class=""vocab"">ピクセル<rt><span class=""pitch-h"">ぴ</span><span class=""pitch-l"">く</span><span class=""pitch-l"">せ</span><span class=""pitch-l"">る</span></rt></ruby>"
フォーム入力を検証してください。,Validate the form input.,フォーム,フォーム入力【にゅうりょく】を検証【けんしょう】してください。,Frontend - Form,polite,form,"<ruby class=""vocab"">フォーム<rt><span class=""pitch-h"">ふぉ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">む</span></rt></ruby>"
入力フィールドにスタイルを当ててください。,Style the input field.,入力フィールド,入力【にゅうりょく】フィールドにスタイルを当【あ】ててください。,Frontend - Form,polite,input field,"<ruby class=""vocab"">入力フィールド<rt>にゅうりょくフィールド</rt></ruby>"
クライアント側の検証を追加してください。,Add client-side validation.,クライアント側,クライアント側【がわ】の検証【けんしょう】を追加【ついか】してください。,Frontend - Client,polite,client-side,"<ruby class=""vocab"">クライアント側<rt>がわ</rt></ruby>"
フォーム送信を処理してください。,Handle form submit.,送信,フォーム送信【そうしん】を処理【しょり】してください。,Frontend - Form,polite,send,"<ruby class=""vocab"">送信<rt><span class=""pitch-l"">そ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">し</span><span class=""pitch-h"">ん</span></rt></ruby>"
確認モーダルを表示してください。,Show a confirmation modal.,モーダル,確認【かくにん】モーダルを表示【ひょうじ】してください。,Frontend - Ui,polite,modal,"<ruby class=""vocab"">モーダル<rt><span class=""pitch-h"">も</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">だ</span><span class=""pitch-l"">る</span></rt></ruby>"
成功トーストを表示してください。,Show a success toast.,トースト,成功【せいこう】トーストを表示【ひょうじ】してください。,Frontend - Ui,polite,toast,"<ruby class=""vocab"">トースト<rt><span class=""pitch-h"">と</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">す</span><span class=""pitch-l"">と</span></rt></ruby>"
通知を表示してください。,Display a notification.,通知,通知【つうち】を表示【ひょうじ】してください。,Frontend - Ui,polite,notification,"<ruby class=""vocab"">通知<rt><span class=""pitch-l"">つ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ち</span></rt></ruby>"
開発サーバーを起動してください。,Start the development server.,開発サーバー,開発【かいはつ】サーバーを起動【きどう】してください。,Infrastructure - Development,polite,dev server,"<ruby class=""vocab"">開発サーバー<rt>かいはつサーバー</rt></ruby>"
REST APIを設計してください。,Design the REST API.,REST API,REST APIを設計【せっけい】してください。,Api - Rest,polite,REST API,"<span class=""vocab"">REST API</span>"
新しいエンドポイントを作成してください。,Create a new endpoint.,エンドポイント,新【あたら】しいエンドポイントを作成【さくせい】してください。,Api - Endpoint,polite,endpoint,"<span class=""vocab"">エンドポイント</span>"
APIルートを定義してください。,Define the API routes.,ルート,APIルートを定義【ていぎ】してください。,Backend - Routing,polite,root,"<ruby class=""vocab"">ルート<rt><span class=""pitch-h"">る</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">と</span></rt></ruby>"
Expressルーターを使ってください。,Use Express router.,ルーター,Expressルーターを使【つか】ってください。,Backend - Routing,polite,router,"<ruby class=""vocab"">ルーター<rt><span class=""pitch-l"">る</span><span class=""pitch-h"">ー</span><span class=""pitch-h"">た</span><span class=""pitch-h"">ー</span></rt></ruby>"
ロジックをコントローラーに移動してください。,Move logic to the controller.,コントローラー,ロジックをコントローラーに移動【いどう】してください。,Architecture - Layer,polite,controller,"<ruby class=""vocab"">コントローラー<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">と</span><span class=""pitch-h"">ろ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">ら</span><span class=""pitch-l"">ー</span></rt></ruby>"
ユーザーサービスを作成してください。,Create a user service.,サービス,ユーザーサービスを作成【さくせい】してください。,Architecture - Service,polite,service,"<ruby class=""vocab"">サービス<rt><span class=""pitch-h"">さ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">び</span><span class=""pitch-l"">す</span></rt></ruby>"
データアクセスはリポジトリで行います。,Data access in repository.,リポジトリ,データアクセスはリポジトリで行【おこな】います。,Backend - Repository,polite,repository,"<ruby class=""vocab"">リポジトリ<rt><span class=""pitch-l"">り</span><span class=""pitch-h"">ぽ</span><span class=""pitch-l"">じ</span><span class=""pitch-l"">と</span><span class=""pitch-l"">り</span></rt></ruby>"
バックエンドでUserモデルを実装します。,Implement the User model in the backend.,モデル,バックエンドでUserモデルを実装【じっそう】します。,Backend - Model,polite,model,"<ruby class=""vocab"">モデル<rt><span class=""pitch-l"">も</span><span class=""pitch-h"">で</span><span class=""pitch-h"">る</span></rt></ruby>"
データベースエンティティにマップしてください。,Map to database entity.,エンティティ,データベースエンティティにマップしてください。,Backend - Entity,polite,entity,"<ruby class=""vocab"">エンティティ<rt><span class=""pitch-h"">え</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">てぃ</span><span class=""pitch-l"">てぃ</span></rt></ruby>"
リクエストにはDTOを使ってください。,Use DTOs for requests.,DTO,リクエストにはDTOを使【つか】ってください。,Backend - Dto,polite,DTO (data transfer),"<span class=""vocab"">DTO</span>"
認証ミドルウェアを追加してください。,Add auth middleware.,ミドルウェア,認証【にんしょう】ミドルウェアを追加【ついか】してください。,Architecture - Middleware,polite,middleware,"<ruby class=""vocab"">ミドルウェア<rt><span class=""pitch-l"">み</span><span class=""pitch-h"">ど</span><span class=""pitch-h"">る</span><span class=""pitch-h"">うぇ</span><span class=""pitch-l"">あ</span></rt></ruby>"
インターセプターでリクエストをログしてください。,Log requests with interceptor.,インターセプター,インターセプターでリクエストをログしてください。,Backend - Interceptor,polite,interceptor,"<span class=""vocab"">インターセプター</span>"
認証にはガードを使ってください。,Use guards for auth.,ガード,認証【にんしょう】にはガードを使【つか】ってください。,Backend - Guard,polite,guard,"<ruby class=""vocab"">ガード<rt><span class=""pitch-h"">が</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">ど</span></rt></ruby>"
ルートにはデコレーターを使ってください。,Use decorators for routes.,デコレーター,ルートにはデコレーターを使【つか】ってください。,Backend - Decorator,polite,decorator,"<ruby class=""vocab"">デコレーター<rt><span class=""pitch-l"">で</span><span class=""pitch-h"">こ</span><span class=""pitch-h"">れ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">た</span><span class=""pitch-l"">ー</span></rt></ruby>"
サーバー側の検証を行ってください。,Do server-side validation.,サーバー側,サーバー側【がわ】の検証【けんしょう】を行【おこな】ってください。,Backend - Server,polite,server-side,"<ruby class=""vocab"">サーバー側<rt>がわ</rt></ruby>"
JSONシリアライゼーションを処理してください。,Handle JSON serialization.,シリアライゼーション,JSONシリアライゼーションを処理【しょり】してください。,Backend - Serialization,polite,serialization,"<span class=""vocab"">シリアライゼーション</span>"
リクエストボディをデシリアライズしてください。,Deserialize the request body.,デシリアライズ,リクエストボディをデシリアライズしてください。,Backend - Serialization,polite,deserialize,"<span class=""vocab"">デシリアライズ</span>"
ORMとしてPrismaを使ってください。,Use Prisma as ORM.,Prisma,ORMとしてPrismaを使【つか】ってください。,Database - Orm,polite,Prisma,"<span class=""vocab"">Prisma</span>"
クエリビルダーを使ってください。,Use the query builder.,クエリビルダー,クエリビルダーを使【つか】ってください。,Database - Query Builder,polite,query builder,"<span class=""vocab"">クエリビルダー</span>"
生のSQLクエリを書いてください。,Write a raw SQL query.,生のSQL,なまのSQLクエリを書【か】いてください。,Database - Sql,polite,raw SQL,"<span class=""vocab"">生のSQL</span>"
データベース接続をプールしてください。,Pool database connections.,プール,データベース接続【せつぞく】をプールしてください。,Database - Connection Pool,polite,pool,"<ruby class=""vocab"">プール<rt><span class=""pitch-h"">ぷ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">る</span></rt></ruby>"
コネクションプールを設定してください。,Configure connection pool.,コネクションプール,コネクションプールを設定【せってい】してください。,Database - Connection Pool,polite,connection pool,"<span class=""vocab"">コネクションプール</span>"
これにはトランザクションを使ってください。,Use a transaction for this.,トランザクション,これにはトランザクションを使【つか】ってください。,Database - Transaction,polite,transaction,"<ruby class=""vocab"">トランザクション<rt><span class=""pitch-l"">と</span><span class=""pitch-h"">ら</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ざ</span><span class=""pitch-l"">く</span><span class=""pitch-l"">しょ</span><span class=""pitch-l"">ん</span></rt></ruby>"
悲観的ロックを使ってください。,Use pessimistic locking.,悲観的ロック,悲観的【ひかんてき】ロックを使【つか】ってください。,Database - Lock,polite,pessimistic lock,"<ruby class=""vocab"">悲観的ロック<rt>ひかんてきロック</rt></ruby>"
ジョブをキューに追加してください。,Add job to the queue.,キュー,ジョブをキューに追加【ついか】してください。,Backend - Queue,polite,queue,"<ruby class=""vocab"">キュー<rt><span class=""pitch-h"">きゅ</span><span class=""pitch-l"">ー</span></rt></ruby>"
バックグラウンドワーカーで処理してください。,Process with background worker.,ワーカー,バックグラウンドワーカーで処理【しょり】してください。,Backend - Worker,polite,worker,"<ruby class=""vocab"">ワーカー<rt><span class=""pitch-h"">わ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">か</span><span class=""pitch-l"">ー</span></rt></ruby>"
非同期ジョブを作成してください。,Create an async job.,ジョブ,非同期【ひどうき】ジョブを作成【さくせい】してください。,Backend - Job,polite,job,"<ruby class=""vocab"">ジョブ<rt><span class=""pitch-h"">じょ</span><span class=""pitch-l"">ぶ</span></rt></ruby>"
cronスケジューラで実行してください。,Run with cron scheduler.,スケジューラ,cronスケジューラで実行【じっこう】してください。,Backend - Scheduler,polite,scheduler,"<span class=""vocab"">スケジューラ</span>"
cronジョブを設定してください。,Set up a cron job.,cron,cronジョブを設定【せってい】してください。,Backend - Cron,polite,cron,"<span class=""vocab"">cron</span>"
バッチで処理してください。,Process in batches.,バッチ,バッチで処理【しょり】してください。,Backend - Batch,polite,batch,"<ruby class=""vocab"">バッチ<rt><span class=""pitch-h"">ば</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">ち</span></rt></ruby>"
ページネーションを実装してください。,Implement pagination.,ページネーション,ページネーションを実装【じっそう】してください。,Backend - Pagination,polite,pagination,"<span class=""vocab"">ページネーション</span>"
カーソルページネーションを使ってください。,Use cursor pagination.,カーソル,カーソルページネーションを使【つか】ってください。,Backend - Pagination,polite,cursor,"<ruby class=""vocab"">カーソル<rt><span class=""pitch-h"">か</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">そ</span><span class=""pitch-l"">る</span></rt></ruby>"
オフセットページネーションはシンプルです。,Offset pagination is simpler.,オフセット,オフセットページネーションはシンプルです。,Backend - Pagination,polite,offset,"<ruby class=""vocab"">オフセット<rt><span class=""pitch-l"">お</span><span class=""pitch-h"">ふ</span><span class=""pitch-h"">せ</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">と</span></rt></ruby>"
結果を100件に制限してください。,Limit results to 100.,制限,結果【けっか】を100件【けん】に制限【せいげん】してください。,Backend - Pagination,polite,limit/restriction,"<ruby class=""vocab"">制限<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">げ</span><span class=""pitch-l"">ん</span></rt></ruby>"
ステータスでフィルタリングしてください。,Filter by status.,フィルター,ステータスでフィルタリングしてください。,Backend - Query,polite,filter,"<ruby class=""vocab"">フィルター<rt><span class=""pitch-l"">ふぃ</span><span class=""pitch-h"">る</span><span class=""pitch-h"">た</span><span class=""pitch-h"">ー</span></rt></ruby>"
作成日でソートしてください。,Sort by created date.,ソート,作成【さくせい】日【び】でソートしてください。,Backend - Query,polite,sort,"<ruby class=""vocab"">ソート<rt><span class=""pitch-h"">そ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">と</span></rt></ruby>"
全文検索を実装してください。,Implement full-text search.,全文検索,全文【ぜんぶん】検索【けんさく】を実装【じっそう】してください。,Backend - Search,polite,full-text search,"<ruby class=""vocab"">全文検索<rt>ぜんぶんけんさく</rt></ruby>"
検索インデックスを追加してください。,Add a search index.,検索インデックス,検索【けんさく】インデックスを追加【ついか】してください。,Backend - Search,polite,search index,"<ruby class=""vocab"">検索インデックス<rt>けんさくインデックス</rt></ruby>"
メトリクスを集計してください。,Aggregate the metrics.,集計,メトリクスを集計【しゅうけい】してください。,Backend - Aggregation,polite,aggregate,"<ruby class=""vocab"">集計<rt><span class=""pitch-l"">しゅ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">け</span><span class=""pitch-h"">い</span></rt></ruby>"
レコードの合計数をカウントしてください。,Count total records.,カウント,レコードの合計【ごうけい】数【すう】をカウントしてください。,Backend - Aggregation,polite,count,"<ruby class=""vocab"">カウント<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">う</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">と</span></rt></ruby>"
注文金額を合計してください。,Sum the order amounts.,合計,注文【ちゅうもん】金額【きんがく】を合計【ごうけい】してください。,Backend - Aggregation,polite,total,"<ruby class=""vocab"">合計<rt><span class=""pitch-l"">ご</span><span class=""pitch-h"">う</span><span class=""pitch-h"">け</span><span class=""pitch-h"">い</span></rt></ruby>"
平均評価を計算してください。,Calculate average rating.,平均,平均【へいきん】評価【ひょうか】を計算【けいさん】してください。,Monitoring - Average,polite,average,"<ruby class=""vocab"">平均<rt><span class=""pitch-l"">へ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">き</span><span class=""pitch-h"">ん</span></rt></ruby>"
webhookを受信してください。,Receive webhooks.,webhook,ウェブフックを受信【じゅしん】してください。,Backend - Webhook,polite,webhook,"<span class=""vocab"">webhook</span>"
コールバックを処理してください。,Process the callback.,コールバック,コールバックを処理【しょり】してください。,Development - Callback,polite,callback,"<span class=""vocab"">コールバック</span>"
イベントを発行してください。,Emit an event.,イベント,イベントを発行【はっこう】してください。,Frontend - Event,polite,event,"<ruby class=""vocab"">イベント<rt><span class=""pitch-l"">い</span><span class=""pitch-h"">べ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">と</span></rt></ruby>"
キューにパブリッシュしてください。,Publish to the queue.,パブリッシュ,キューにパブリッシュしてください。,Backend - Pub/Sub,polite,publish,"<ruby class=""vocab"">パブリッシュ<rt><span class=""pitch-h"">ぱ</span><span class=""pitch-l"">ぶ</span><span class=""pitch-l"">り</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">しゅ</span></rt></ruby>"
イベントをサブスクライブしてください。,Subscribe to events.,サブスクライブ,イベントをサブスクライブしてください。,Backend - Pub/Sub,polite,subscribe,"<ruby class=""vocab"">サブスクライブ<rt><span class=""pitch-l"">さ</span><span class=""pitch-h"">ぶ</span><span class=""pitch-h"">す</span><span class=""pitch-h"">く</span><span class=""pitch-h"">ら</span><span class=""pitch-l"">い</span><span class=""pitch-l"">ぶ</span></rt></ruby>"
キューにメッセージを送信してください。,Send a message to queue.,メッセージ,キューにメッセージを送信【そうしん】してください。,Backend - Messaging,polite,message,"<ruby class=""vocab"">メッセージ<rt><span class=""pitch-h"">め</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">せ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">じ</span></rt></ruby>"
ブローカーとしてRabbitMQを使ってください。,Use RabbitMQ as broker.,ブローカー,ブローカーとしてRabbitMQを使【つか】ってください。,Backend - Messaging,polite,broker,"<ruby class=""vocab"">ブローカー<rt><span class=""pitch-l"">ぶ</span><span class=""pitch-h"">ろ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">か</span><span class=""pitch-l"">ー</span></rt></ruby>"
ETLパイプラインを構築してください。,Build an ETL pipeline.,ETL,ETLパイプラインを構築【こうちく】してください。,Data - Etl,polite,ETL (data pipeline),"<span class=""vocab"">ETL</span>"
ソースからデータを抽出してください。,Extract data from source.,抽出,ソースからデータを抽出【ちゅうしゅつ】してください。,Data - Etl,polite,extract,"<ruby class=""vocab"">抽出<rt><span class=""pitch-l"">ちゅ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">しゅ</span><span class=""pitch-h"">つ</span></rt></ruby>"
データ形式を変換してください。,Transform the data format.,変換,データ形式【けいしき】を変換【へんかん】してください。,Data - Etl,polite,convert,"<ruby class=""vocab"">変換<rt><span class=""pitch-l"">へ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">か</span><span class=""pitch-h"">ん</span></rt></ruby>"
データウェアハウスにロードしてください。,Load into data warehouse.,ロード,データウェアハウスにロードしてください。,Data - Etl,polite,load,"<ruby class=""vocab"">ロード<rt><span class=""pitch-h"">ろ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">ど</span></rt></ruby>"
データパイプラインが失敗しました。,The data pipeline failed.,データパイプライン,データパイプラインが失敗【しっぱい】しました。,Data - Pipeline,polite,data pipeline,"<span class=""vocab"">データパイプライン</span>"
データをストリームとして処理してください。,Process data as a stream.,ストリーム,データをストリームとして処理【しょり】してください。,Data - Streaming,polite,stream,"<ruby class=""vocab"">ストリーム<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">と</span><span class=""pitch-h"">り</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">む</span></rt></ruby>"
夜間にバッチ処理をしてください。,Batch processing overnight.,バッチ処理,夜間【やかん】にバッチ処理【しょり】をしてください。,Data - Batch,polite,batch processing,"<ruby class=""vocab"">バッチ処理<rt>しょり</rt></ruby>"
リアルタイムデータ処理を行ってください。,Real-time data processing.,リアルタイム,リアルタイムデータ処理【しょり】を行【おこな】ってください。,Data - Real-Time,polite,real-time,"<span class=""vocab"">リアルタイム</span>"
データウェアハウスにクエリしてください。,Query the data warehouse.,データウェアハウス,データウェアハウスにクエリしてください。,Data - Warehouse,polite,data warehouse,"<span class=""vocab"">データウェアハウス</span>"
生データをデータレイクに保存してください。,Store raw data in the data lake.,データレイク,なまデータをデータレイクに保存【ほぞん】してください。,Data - Lake,polite,data lake,"<span class=""vocab"">データレイク</span>"
データスキーマを定義してください。,Define the data schema.,スキーマ,データスキーマを定義【ていぎ】してください。,Data - Schema,polite,schema,"<ruby class=""vocab"">スキーマ<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">き</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">ま</span></rt></ruby>"
Parquet形式を使ってください。,Use Parquet format.,Parquet,Parquet形式【けいしき】を使【つか】ってください。,Data - Format,polite,Parquet,"<span class=""vocab"">Parquet</span>"
CSVにエクスポートしてください。,Export to CSV.,CSV,CSVにエクスポートしてください。,Data - Format,polite,CSV,"<span class=""vocab"">CSV</span>"
JSONファイルをパースしてください。,Parse the JSON file.,JSON,JSONファイルをパースしてください。,Data - Format,polite,JSON,"<span class=""vocab"">JSON</span>"
XMLをJSONに変換してください。,Convert XML to JSON.,XML,XMLをJSONに変換【へんかん】してください。,Data - Format,polite,XML,"<span class=""vocab"">XML</span>"
データを正規化してください。,Normalize the data.,正規化,データを正規化【せいきか】してください。,Data - Normalization,polite,normalize,"<ruby class=""vocab"">正規化<rt>せいきか</rt></ruby>"
クエリ用に非正規化してください。,Denormalize for queries.,非正規化,クエリ用【よう】に非正規化【ひせいきか】してください。,Data - Denormalization,polite,denormalization,"<ruby class=""vocab"">非正規化<rt>ひせいきか</rt></ruby>"
レコードの重複を排除してください。,Dedup the records.,重複排除,レコードの重複【じゅうふく】を排除【はいじょ】してください。,Data - Deduplication,polite,dedup,"<ruby class=""vocab"">重複排除<rt>じゅうふくはいじょ</rt></ruby>"
データ品質を検証してください。,Validate data quality.,データ品質,データ品質【ひんしつ】を検証【けんしょう】してください。,Data - Quality,polite,data quality,"<ruby class=""vocab"">データ品質<rt>ひんしつ</rt></ruby>"
データセットをクレンジングしてください。,Clean the dataset.,クレンジング,データセットをクレンジングしてください。,Data - Cleansing,polite,data cleansing,"<ruby class=""vocab"">クレンジング<rt><span class=""pitch-l"">く</span><span class=""pitch-h"">れ</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">じ</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">ぐ</span></rt></ruby>"
