Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
これはレガシーコードです。,This is legacy code.,レガシー,これはレガシーコードです。,Architecture - Legacy,polite,legacy,"<ruby class=""vocab"">レガシー<rt><span class=""pitch-h"">れ</span><span class=""pitch-l"">が</span><span class=""pitch-l"">し</span><span class=""pitch-l"">ー</span></rt></ruby>"
これはグリーンフィールドプロジェクトです。,This is a greenfield project.,グリーンフィールド,これはグリーンフィールドプロジェクトです。,Architecture - Greenfield,polite,greenfield,"<ruby class=""vocab"">グリーンフィールド<rt><span class=""pitch-l"">ぐ</span><span class=""pitch-h"">り</span><span class=""pitch-h"">ー</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ふぃ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">る</span><span class=""pitch-l"">ど</span></rt></ruby>"
サーバーはAWSで動作しています。,The server is running on AWS.,サーバー,サーバーはAWSで動作【どうさ】しています。,Infrastructure - Server,polite,server,"<ruby class=""vocab"">サーバー<rt><span class=""pitch-l"">さ</span><span class=""pitch-h"">ー</span><span class=""pitch-h"">ば</span><span class=""pitch-h"">ー</span></rt></ruby>"
クライアントはAPIリクエストを行います。,The client makes API requests.,クライアント,クライアントはAPIリクエストを行【おこな】います。,Infrastructure - Client,polite,client,"<ruby class=""vocab"">クライアント<rt><span class=""pitch-l"">く</span><span class=""pitch-h"">ら</span><span class=""pitch-l"">い</span><span class=""pitch-l"">あ</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">と</span></rt></ruby>"
コンテナを使ってデプロイしてください。,Deploy using containers.,コンテナ,コンテナを使【つか】ってデプロイしてください。,Cloud - Container,polite,container,"<ruby class=""vocab"">コンテナ<rt><span class=""pitch-h"">こ</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">て</span><span class=""pitch-l"">な</span></rt></ruby>"
このためにDockerfileを作成してもらえますか？,Can you create a Dockerfile for this?,Dockerfile,このためにDockerfileを作成【さくせい】してもらえますか？,Cloud - Docker,polite,Dockerfile,"<span class=""vocab"">Dockerfile</span>"
新しいDockerイメージをビルドしてもらえますか？,Can you build a new Docker image?,イメージ,新【あたら】しいDockerイメージをビルドしてもらえますか？,Cloud - Docker,polite,image,"<ruby class=""vocab"">イメージ<rt><span class=""pitch-l"">い</span><span class=""pitch-h"">め</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">じ</span></rt></ruby>"
Kubernetesで実行しています。,We run on Kubernetes.,Kubernetes,Kubernetesで実行【じっこう】しています。,Cloud - Kubernetes,polite,Kubernetes,"<span class=""vocab"">Kubernetes</span>"
K8sクラスターにデプロイしてください。,Deploy to K8s cluster.,K8s,K8sクラスターにデプロイしてください。,Cloud - Kubernetes,polite,K8s,"<span class=""vocab"">K8s</span>"
ポッドがクラッシュし続けています。,The pod keeps crashing.,ポッド,ポッドがクラッシュし続【つづ】けています。,Cloud - Kubernetes,polite,pod,"<ruby class=""vocab"">ポッド<rt><span class=""pitch-h"">ぽ</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">ど</span></rt></ruby>"
クラスターにノードを追加してもらえますか？,Can you add more nodes to the cluster?,ノード,クラスターにノードを追加【ついか】してもらえますか？,Cloud - Kubernetes,polite,node,"<ruby class=""vocab"">ノード<rt><span class=""pitch-h"">の</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">ど</span></rt></ruby>"
クラスターは容量いっぱいです。,The cluster is at capacity.,クラスター,クラスターは容量【ようりょう】いっぱいです。,Cloud - Kubernetes,polite,cluster,"<ruby class=""vocab"">クラスター<rt><span class=""pitch-l"">く</span><span class=""pitch-h"">ら</span><span class=""pitch-l"">す</span><span class=""pitch-l"">た</span><span class=""pitch-l"">ー</span></rt></ruby>"
新しいデプロイメントを作成してもらえますか？,Can you create a new deployment?,デプロイメント,新【あたら】しいデプロイメントを作成【さくせい】してもらえますか？,Cloud - Kubernetes,polite,deployment,"<span class=""vocab"">デプロイメント</span>"
ポッドをサービスとして公開してください。,Expose the pod as a service.,公開,ポッドをサービスとして公開【こうかい】してください。,Cloud - Kubernetes,polite,public,"<ruby class=""vocab"">公開<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">か</span><span class=""pitch-h"">い</span></rt></ruby>"
外部アクセス用にイングレスを設定してください。,Configure ingress for external access.,イングレス,外部【がいぶ】アクセス用【よう】にイングレスを設定【せってい】してください。,Cloud - Kubernetes,polite,ingress,"<ruby class=""vocab"">イングレス<rt><span class=""pitch-h"">い</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">ぐ</span><span class=""pitch-l"">れ</span><span class=""pitch-l"">す</span></rt></ruby>"
ステージング名前空間にデプロイしてもらえますか？,Can you deploy to the staging namespace?,名前空間,ステージング名前空間【なまえくうかん】にデプロイしてもらえますか？,Cloud - Kubernetes,polite,namespace,"<ruby class=""vocab"">名前空間<rt>なまえくうかん</rt></ruby>"
設定をConfigMapに保存してください。,Store configs in a ConfigMap.,ConfigMap,設定【せってい】をConfigMapに保存【ほぞん】してください。,Cloud - Kubernetes,polite,ConfigMap,"<span class=""vocab"">ConfigMap</span>"
機密データはSecretsに保存すべきです。,You should store sensitive data in Secrets.,Secrets,機密【きみつ】データはSecretsに保存【ほぞん】すべきです。,Cloud - Kubernetes,polite,Secrets,"<span class=""vocab"">Secrets</span>"
永続化のためにボリュームをマウントしてください。,Mount a volume for persistence.,ボリューム,永続化【えいぞくか】のためにボリュームをマウントしてください。,Cloud - Storage,polite,volume,"<ruby class=""vocab"">ボリューム<rt><span class=""pitch-l"">ぼ</span><span class=""pitch-h"">りゅ</span><span class=""pitch-h"">ー</span><span class=""pitch-h"">む</span></rt></ruby>"
自動デプロイ用にCI/CDを設定しましょう。,Let's set up CI/CD for automated deploys.,CI/CD,自動【じどう】デプロイ用【よう】にCI/CDを設定【せってい】しましょう。,Devops - Ci/Cd,polite,CI/CD,"<span class=""vocab"">CI/CD</span>"
パイプラインがテストステージで失敗しました。,The pipeline failed at the test stage.,パイプライン,パイプラインがテストステージで失敗【しっぱい】しました。,Devops - Pipeline,polite,pipeline,"<ruby class=""vocab"">パイプライン<rt><span class=""pitch-l"">ぱ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">ぷ</span><span class=""pitch-h"">ら</span><span class=""pitch-l"">い</span><span class=""pitch-l"">ん</span></rt></ruby>"
新しいビルドをトリガーしてもらえますか？,Can you trigger a new build?,トリガー,新【あたら】しいビルドをトリガーしてもらえますか？,Devops - Trigger,polite,trigger,"<ruby class=""vocab"">トリガー<rt><span class=""pitch-h"">と</span><span class=""pitch-l"">り</span><span class=""pitch-l"">が</span><span class=""pitch-l"">ー</span></rt></ruby>"
ビルドアーティファクトを保存してください。,Store build artifacts.,アーティファクト,ビルドアーティファクトを保存【ほぞん】してください。,Devops - Artifact,polite,artifact,"<ruby class=""vocab"">アーティファクト<rt><span class=""pitch-l"">あ</span><span class=""pitch-h"">ー</span><span class=""pitch-h"">てぃ</span><span class=""pitch-h"">ふぁ</span><span class=""pitch-l"">く</span><span class=""pitch-l"">と</span></rt></ruby>"
新しいリリースを作成してもらえますか？,Can you cut a new release?,リリース,新【あたら】しいリリースを作成【さくせい】してもらえますか？,Devops - Release,polite,release,"<ruby class=""vocab"">リリース<rt><span class=""pitch-l"">り</span><span class=""pitch-h"">り</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">す</span></rt></ruby>"
ロールアウトを徐々に開始してください。,Start the rollout gradually.,ロールアウト,ロールアウトを徐々【じょじょ】に開始【かいし】してください。,Devops - Rollout,polite,rollout,"<span class=""vocab"">ロールアウト</span>"
前のバージョンにロールバックしてもらえますか？,Can you rollback to the previous version?,ロールバック,前【まえ】のバージョンにロールバックしてもらえますか？,Devops - Rollback,polite,rollback,"<span class=""vocab"">ロールバック</span>"
ブルーグリーンデプロイメントを使った方がいいです。,It'd be better to use blue-green deployment.,ブルーグリーン,ブルーグリーンデプロイメントを使【つか】った方【ほう】がいいです。,Devops - Blue-Green,polite,blue-green,"<span class=""vocab"">ブルーグリーン</span>"
まずカナリアリリースをしましょう。,Let's do a canary release first.,カナリア,まずカナリアリリースをしましょう。,Devops - Canary,polite,canary,"<ruby class=""vocab"">カナリア<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">な</span><span class=""pitch-h"">り</span><span class=""pitch-h"">あ</span></rt></ruby>"
フィーチャーフラグの後ろに隠した方がいいです。,It'd be better to hide behind a feature flag.,フィーチャーフラグ,フィーチャーフラグの後【うし】ろに隠【かく】した方【ほう】がいいです。,Devops - Feature Flag,polite,feature flag,"<span class=""vocab"">フィーチャーフラグ</span>"
ロードバランサーの後ろに置いた方がいいです。,It'd be better to put it behind a load balancer.,ロードバランサー,ロードバランサーの後【うし】ろに置【お】いた方【ほう】がいいです。,Infrastructure - Load Balancer,polite,load balancer,"<span class=""vocab"">ロードバランサー</span>"
トラフィックスパイク用にオートスケーリングを有効にしてもらえますか？,Can you enable auto-scaling for traffic spikes?,オートスケーリング,トラフィックスパイク用【よう】にオートスケーリングを有効【ゆうこう】にしてもらえますか？,Infrastructure - Auto-Scaling,polite,auto-scaling,"<span class=""vocab"">オートスケーリング</span>"
インスタンスを追加して水平スケーリングしてください。,Scale horizontally by adding instances.,水平スケーリング,インスタンスを追加【ついか】して水平【すいへい】スケーリングしてください。,Infrastructure - Scaling,polite,horizontal scaling,"<ruby class=""vocab"">水平スケーリング<rt>すいへいすけーりんぐ</rt></ruby>"
リソースを増やして垂直スケーリングしてください。,Scale vertically with more resources.,垂直スケーリング,リソースを増【ふ】やして垂直【すいちょく】スケーリングしてください。,Infrastructure - Scaling,polite,vertical scaling,"<ruby class=""vocab"">垂直スケーリング<rt>すいちょくすけーりんぐ</rt></ruby>"
インスタンスをもっと起動してください。,Spin up more instances.,インスタンス,インスタンスをもっと起動【きどう】してください。,Infrastructure - Instance,polite,instance,"<ruby class=""vocab"">インスタンス<rt><span class=""pitch-l"">い</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">す</span><span class=""pitch-h"">た</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">す</span></rt></ruby>"
サーバープロビジョニングを自動化しましょう。,Let's automate server provisioning.,プロビジョニング,サーバープロビジョニングを自動化【じどうか】しましょう。,Infrastructure - Provisioning,polite,provisioning,"<span class=""vocab"">プロビジョニング</span>"
インフラストラクチャをコードとして管理すべきです。,You should manage infrastructure as code.,インフラストラクチャ,インフラストラクチャをコードとして管理【かんり】すべきです。,Infrastructure - General,polite,infrastructure,"<ruby class=""vocab"">インフラストラクチャ<rt><span class=""pitch-l"">い</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ふ</span><span class=""pitch-h"">ら</span><span class=""pitch-h"">す</span><span class=""pitch-h"">と</span><span class=""pitch-h"">ら</span><span class=""pitch-l"">く</span><span class=""pitch-l"">ちゃ</span></rt></ruby>"
IaCにはTerraformを使っています。,We use Terraform for IaC.,Terraform,IaCにはTerraformを使【つか】っています。,Infrastructure - Iac,polite,Terraform (IaC),"<span class=""vocab"">Terraform</span>"
新しいリソース用にTerraformを書いてもらえますか？,Can you write Terraform for the new resources?,リソース,新【あたら】しいリソース用【よう】にTerraformを書【か】いてもらえますか？,Infrastructure - Resource,polite,resource,"<ruby class=""vocab"">リソース<rt><span class=""pitch-l"">り</span><span class=""pitch-h"">そ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">す</span></rt></ruby>"
AWSにはCloudFormationを使ってください。,Use CloudFormation for AWS.,CloudFormation,AWSにはCloudFormationを使【つか】ってください。,Aws - Cloudformation,polite,CloudFormation (IaC),"<span class=""vocab"">CloudFormation</span>"
設定ファイルを更新してもらえますか？,Can you update the configuration file?,設定ファイル,設定【せってい】ファイルを更新【こうしん】してもらえますか？,Infrastructure - Configuration,polite,config file,"<ruby class=""vocab"">設定ファイル<rt>せっていふぁいる</rt></ruby>"
環境変数として設定してください。,Set it as an environment variable.,環境変数,環境【かんきょう】変数【へんすう】として設定【せってい】してください。,Infrastructure - Environment,polite,env variable,"<ruby class=""vocab"">環境変数<rt>かんきょうへんすう</rt></ruby>"
.envファイルを確認してもらえますか？,Can you check the .env file?,.env,.envファイルを確認【かくにん】してもらえますか？,Infrastructure - Environment,polite,.env (environment),"<span class=""vocab"">.env</span>"
まずステージングにデプロイした方がいいです。,It'd be better to deploy to staging first.,ステージング,まずステージングにデプロイした方【ほう】がいいです。,Infrastructure - Staging,polite,staging,"<ruby class=""vocab"">ステージング<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">て</span><span class=""pitch-h"">ー</span><span class=""pitch-h"">じ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ぐ</span></rt></ruby>"
これは本番で動作しています。,This is running in production.,本番,これは本番【ほんばん】で動作【どうさ】しています。,Infrastructure - Production,polite,production,"<ruby class=""vocab"">本番<rt><span class=""pitch-l"">ほ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ば</span><span class=""pitch-h"">ん</span></rt></ruby>"
開発環境を使ってください。,Use the development environment.,開発環境,開発【かいはつ】環境【かんきょう】を使【つか】ってください。,Infrastructure - Development,polite,dev environment,"<ruby class=""vocab"">開発環境<rt>かいはつかんきょう</rt></ruby>"
まずローカルで実行した方がいいです。,It'd be better to run it locally first.,ローカル,まずローカルで実行【じっこう】した方【ほう】がいいです。,Infrastructure - Local,polite,local,"<ruby class=""vocab"">ローカル<rt><span class=""pitch-h"">ろ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">か</span><span class=""pitch-l"">る</span></rt></ruby>"
リモートサーバーに接続してください。,Connect to the remote server.,リモート,リモートサーバーに接続【せつぞく】してください。,Infrastructure - Remote,polite,remote,"<ruby class=""vocab"">リモート<rt><span class=""pitch-l"">り</span><span class=""pitch-h"">も</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">と</span></rt></ruby>"
サーバーにSSHしてください。,SSH into the server.,SSH,サーバーにSSHしてください。,Infrastructure - Ssh,polite,SSH,"<span class=""vocab"">SSH</span>"
VPN経由で接続してください。,Connect via VPN.,VPN,VPN経由【けいゆ】で接続【せつぞく】してください。,Infrastructure - Vpn,polite,VPN,"<span class=""vocab"">VPN</span>"
ファイアウォールルールを確認してもらえますか？,Can you check the firewall rules?,ファイアウォール,ファイアウォールルールを確認【かくにん】してもらえますか？,Infrastructure - Firewall,polite,firewall,"<ruby class=""vocab"">ファイアウォール<rt><span class=""pitch-l"">ふぁ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">あ</span><span class=""pitch-h"">うぉ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">る</span></rt></ruby>"
セキュリティグループを更新してもらえますか？,Can you update the security group?,セキュリティグループ,セキュリティグループを更新【こうしん】してもらえますか？,Aws - Security Group,polite,security group,"<span class=""vocab"">セキュリティグループ</span>"
リソースはプライベートVPCにあります。,Resources are in a private VPC.,VPC,リソースはプライベートVPCにあります。,Aws - Vpc,polite,VPC (network),"<span class=""vocab"">VPC</span>"
EC2インスタンスで実行しています。,We run on EC2 instances.,EC2,EC2インスタンスで実行【じっこう】しています。,Aws - Compute,polite,EC2 (compute),"<span class=""vocab"">EC2</span>"
ファイルをS3に保存してください。,Store files in S3.,S3,ファイルをS3に保存【ほぞん】してください。,Aws - Storage,polite,S3 (storage),"<span class=""vocab"">S3</span>"
サーバーレスにはLambdaを使ってください。,Use Lambda for serverless.,Lambda,サーバーレスにはLambdaを使【つか】ってください。,Aws - Lambda,polite,Lambda (serverless),"<span class=""vocab"">Lambda</span>"
データベースはRDS上にあります。,The database is on RDS.,RDS,データベースはRDS上【じょう】にあります。,Aws - Rds,polite,RDS (database),"<span class=""vocab"">RDS</span>"
NoSQLにはDynamoDBを使ってください。,Use DynamoDB for NoSQL.,DynamoDB,NoSQLにはDynamoDBを使【つか】ってください。,Aws - Dynamodb,polite,DynamoDB (NoSQL),"<span class=""vocab"">DynamoDB</span>"
RedisにはElastiCacheを使ってください。,Use ElastiCache for Redis.,ElastiCache,RedisにはElastiCacheを使【つか】ってください。,Aws - Elasticache,polite,ElastiCache,"<span class=""vocab"">ElastiCache</span>"
CloudFront経由でアセットを配信してください。,Serve assets via CloudFront.,CloudFront,CloudFront経由【けいゆ】でアセットを配信【はいしん】してください。,Aws - Cloudfront,polite,CloudFront (CDN),"<span class=""vocab"">CloudFront</span>"
Route 53でDNSを設定してください。,Configure DNS in Route 53.,Route 53,Route 53でDNSを設定【せってい】してください。,Aws - Route 53,polite,Route 53,"<span class=""vocab"">Route 53</span>"
LambdaをAPI Gatewayの後ろに置いてください。,Put the Lambda behind API Gateway.,API Gateway,LambdaをAPI Gatewayの後【うし】ろに置【お】いてください。,Aws - Api Gateway,polite,API Gateway,"<span class=""vocab"">API Gateway</span>"
メッセージキューにはSQSを使ってください。,Use SQS for message queues.,SQS,メッセージキューにはSQSを使【つか】ってください。,Aws - Sqs,polite,SQS (queue),"<span class=""vocab"">SQS</span>"
SNS経由で通知を送信してください。,Send notifications via SNS.,SNS,SNS経由【けいゆ】で通知【つうち】を送信【そうしん】してください。,Aws - Sns,polite,SNS (notifications),"<span class=""vocab"">SNS</span>"
コンテナをECSにデプロイしています。,We deploy containers to ECS.,ECS,コンテナをECSにデプロイしています。,Aws - Ecs,polite,ECS (containers),"<span class=""vocab"">ECS</span>"
マネージドKubernetesにはEKSを使ってください。,Use EKS for managed Kubernetes.,EKS,マネージドKubernetesにはEKSを使【つか】ってください。,Aws - Eks,polite,EKS (Kubernetes),"<span class=""vocab"">EKS</span>"
Fargateサーバーレスで実行してください。,Run on Fargate serverless.,Fargate,Fargateサーバーレスで実行【じっこう】してください。,Aws - Fargate,polite,Fargate (serverless containers),"<span class=""vocab"">Fargate</span>"
このためにIAMロールを作成してもらえますか？,Can you create an IAM role for this?,IAM,このためにIAMロールを作成【さくせい】してもらえますか？,Aws - Iam,polite,IAM (permissions),"<span class=""vocab"">IAM</span>"
適切なIAMポリシーを付与してもらえますか？,Can you attach the right IAM policy?,ポリシー,適切【てきせつ】なIAMポリシーを付与【ふよ】してもらえますか？,Aws - Iam,polite,policy,"<ruby class=""vocab"">ポリシー<rt><span class=""pitch-h"">ぽ</span><span class=""pitch-l"">り</span><span class=""pitch-l"">し</span><span class=""pitch-l"">ー</span></rt></ruby>"
アクセスのためにロールを引き受けてください。,Assume the role for access.,ロール,アクセスのためにロールを引【ひ】き受【う】けてください。,Aws - Iam,polite,role,"<ruby class=""vocab"">ロール<rt><span class=""pitch-h"">ろ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">る</span></rt></ruby>"
S3にアクセスするには権限が必要です。,You need permission to access S3.,権限,S3にアクセスするには権限【けんげん】が必要【ひつよう】です。,Aws - Iam,polite,permission,"<ruby class=""vocab"">権限<rt><span class=""pitch-l"">け</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">げ</span><span class=""pitch-l"">ん</span></rt></ruby>"
ログはCloudWatchで確認してください。,Check CloudWatch for logs.,CloudWatch,ログはCloudWatchで確認【かくにん】してください。,Aws - Cloudwatch,polite,CloudWatch (monitoring),"<span class=""vocab"">CloudWatch</span>"
CloudWatchアラームを設定してもらえますか？,Can you set up CloudWatch alarms?,アラーム,CloudWatchアラームを設定【せってい】してもらえますか？,Aws - Cloudwatch,polite,alarm,"<ruby class=""vocab"">アラーム<rt><span class=""pitch-l"">あ</span><span class=""pitch-h"">ら</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">む</span></rt></ruby>"
カスタムメトリクスを追跡してください。,Track custom metrics.,メトリクス,カスタムメトリクスを追跡【ついせき】してください。,Aws - Cloudwatch,polite,metrics,"<ruby class=""vocab"">メトリクス<rt><span class=""pitch-l"">め</span><span class=""pitch-h"">と</span><span class=""pitch-h"">り</span><span class=""pitch-l"">く</span><span class=""pitch-l"">す</span></rt></ruby>"
CloudWatchでロググループを探してください。,Find the log group in CloudWatch.,ロググループ,CloudWatchでロググループを探【さが】してください。,Aws - Cloudwatch,polite,log group,"<span class=""vocab"">ロググループ</span>"
トレーシングにはX-Rayを使ってください。,Use X-Ray for tracing.,X-Ray,トレーシングにはX-Rayを使【つか】ってください。,Aws - X-Ray,polite,X-Ray,"<span class=""vocab"">X-Ray</span>"
トラフィックはALBを通ります。,Traffic goes through the ALB.,ALB,トラフィックはALBを通【とお】ります。,Aws - Alb,polite,ALB (load balancer),"<span class=""vocab"">ALB</span>"
TCPトラフィックにはNLBを使ってください。,Use NLB for TCP traffic.,NLB,TCPトラフィックにはNLBを使【つか】ってください。,Aws - Nlb,polite,NLB (network LB),"<span class=""vocab"">NLB</span>"
ターゲットグループにインスタンスを登録してください。,Register instances in target group.,ターゲットグループ,ターゲットグループにインスタンスを登録【とうろく】してください。,Aws - Alb,polite,target group,"<span class=""vocab"">ターゲットグループ</span>"
ヘルスチェックエンドポイントを設定してもらえますか？,Can you configure the health check endpoint?,ヘルスチェック,ヘルスチェックエンドポイントを設定【せってい】してもらえますか？,Aws - Health Check,polite,health check,"<span class=""vocab"">ヘルスチェック</span>"
複数のAZにデプロイすべきです。,You should deploy across multiple AZs.,アベイラビリティゾーン,複数【ふくすう】のAZにデプロイすべきです。,Aws - Availability Zone,polite,availability zone,"<span class=""vocab"">アベイラビリティゾーン</span>"
これはどのリージョンにありますか？,Which region is this in?,リージョン,これはどのリージョンにありますか？,Aws - Region,polite,region,"<ruby class=""vocab"">リージョン<rt><span class=""pitch-h"">り</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">じょ</span><span class=""pitch-l"">ん</span></rt></ruby>"
プライベートサブネットに配置してください。,Put it in the private subnet.,サブネット,プライベートサブネットに配置【はいち】してください。,Aws - Vpc,polite,subnet,"<ruby class=""vocab"">サブネット<rt><span class=""pitch-l"">さ</span><span class=""pitch-h"">ぶ</span><span class=""pitch-h"">ね</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">と</span></rt></ruby>"
NATゲートウェイ経由でルーティングしてください。,Route through NAT gateway.,NATゲートウェイ,NATゲートウェイ経由【けいゆ】でルーティングしてください。,Aws - Nat Gateway,polite,NAT gateway,"<span class=""vocab"">NATゲートウェイ</span>"
インターネットゲートウェイを接続してもらえますか？,Can you attach an internet gateway?,インターネットゲートウェイ,インターネットゲートウェイを接続【せつぞく】してもらえますか？,Aws - Internet Gateway,polite,internet gateway,"<span class=""vocab"">インターネットゲートウェイ</span>"
EBSボリュームを接続してもらえますか？,Can you attach an EBS volume?,EBS,EBSボリュームを接続【せつぞく】してもらえますか？,Aws - Storage,polite,EBS (block storage),"<span class=""vocab"">EBS</span>"
変更前にスナップショットを取っておいてください。,Make sure to take a snapshot before changes.,スナップショット,変更【へんこう】前【まえ】にスナップショットを取【と】っておいてください。,Aws - Snapshot,polite,snapshot,"<span class=""vocab"">スナップショット</span>"
このインスタンスからAMIを作成してもらえますか？,Can you create an AMI from this instance?,AMI,このインスタンスからAMIを作成【さくせい】してもらえますか？,Aws - Ami,polite,AMI (image),"<span class=""vocab"">AMI</span>"
シークレットはSecrets Managerに保存してください。,Store secrets in Secrets Manager.,Secrets Manager,シークレットはSecrets Managerに保存【ほぞん】してください。,Aws - Secrets Manager,polite,Secrets Manager,"<span class=""vocab"">Secrets Manager</span>"
設定にはParameter Storeを使ってください。,Use Parameter Store for configs.,パラメータストア,設定【せってい】にはParameter Storeを使【つか】ってください。,Aws - Parameter Store,polite,Parameter Store,"<span class=""vocab"">パラメータストア</span>"
KMSで暗号化してください。,Encrypt with KMS.,KMS,KMSで暗号化【あんごうか】してください。,Aws - Kms,polite,KMS (encryption),"<span class=""vocab"">KMS</span>"
ユーザー認証にはCognitoを使ってください。,Use Cognito for user auth.,Cognito,ユーザー認証【にんしょう】にはCognitoを使【つか】ってください。,Aws - Cognito,polite,Cognito (auth),"<span class=""vocab"">Cognito</span>"
Step Functionsでオーケストレーションしてください。,Orchestrate with Step Functions.,Step Functions,Step Functionsでオーケストレーションしてください。,Aws - Step Functions,polite,Step Functions,"<span class=""vocab"">Step Functions</span>"
EventBridge経由でLambdaをトリガーしてください。,Trigger Lambda via EventBridge.,EventBridge,EventBridge経由【けいゆ】でLambdaをトリガーしてください。,Aws - Eventbridge,polite,EventBridge (events),"<span class=""vocab"">EventBridge</span>"
Kinesis経由でデータをストリーミングしてください。,Stream data through Kinesis.,Kinesis,Kinesis経由【けいゆ】でデータをストリーミングしてください。,Aws - Kinesis,polite,Kinesis (streaming),"<span class=""vocab"">Kinesis</span>"
データウェアハウスにはRedshiftを使ってください。,Use Redshift for data warehouse.,Redshift,データウェアハウスにはRedshiftを使【つか】ってください。,Aws - Redshift,polite,Redshift (data warehouse),"<span class=""vocab"">Redshift</span>"
AthenaでS3データをクエリしてください。,Query S3 data with Athena.,Athena,AthenaでS3データをクエリしてください。,Aws - Athena,polite,Athena (query),"<span class=""vocab"">Athena</span>"
ETLジョブにはGlueを使ってください。,Use Glue for ETL jobs.,Glue,ETLジョブにはGlueを使【つか】ってください。,Aws - Glue,polite,Glue (ETL),"<span class=""vocab"">Glue</span>"
CodeBuildでビルドしてください。,Build with CodeBuild.,CodeBuild,CodeBuildでビルドしてください。,Aws - Codebuild,polite,CodeBuild,"<span class=""vocab"">CodeBuild</span>"
CodeDeployでデプロイしてください。,Deploy with CodeDeploy.,CodeDeploy,CodeDeployでデプロイしてください。,Aws - Codedeploy,polite,CodeDeploy,"<span class=""vocab"">CodeDeploy</span>"
CI/CD用にCodePipelineを設定してください。,Set up CodePipeline for CI/CD.,CodePipeline,CI/CD用【よう】にCodePipelineを設定【せってい】してください。,Aws - Codepipeline,polite,CodePipeline,"<span class=""vocab"">CodePipeline</span>"
監査ログはCloudTrailで確認してください。,Check CloudTrail for audit logs.,CloudTrail,監査【かんさ】ログはCloudTrailで確認【かくにん】してください。,Aws - Cloudtrail,polite,CloudTrail (audit),"<span class=""vocab"">CloudTrail</span>"
Cost Explorerでコストを確認してもらえますか？,Can you review costs in Cost Explorer?,Cost Explorer,Cost Explorerでコストを確認【かくにん】してもらえますか？,Aws - Cost Explorer,polite,Cost Explorer,"<span class=""vocab"">Cost Explorer</span>"
パフォーマンスを改善する必要があります。,We need to improve performance.,パフォーマンス,パフォーマンスを改善【かいぜん】する必要【ひつよう】があります。,Performance - General,polite,performance,"<ruby class=""vocab"">パフォーマンス<rt><span class=""pitch-l"">ぱ</span><span class=""pitch-h"">ふぉ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">ま</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">す</span></rt></ruby>"
このクエリを最適化してもらえますか？,Can you optimize this query?,最適化,このクエリを最適化【さいてきか】してもらえますか？,Performance - Optimization,polite,optimize,"<ruby class=""vocab"">最適化<rt>さいてきか</rt></ruby>"
ページの読み込みが遅いです。,The page load is slow.,遅い,ページの読【よ】み込【こ】みが遅【おそ】いです。,Performance - Latency,polite,slow,"<ruby class=""vocab"">遅い<rt><span class=""pitch-l"">お</span><span class=""pitch-h"">そ</span><span class=""pitch-h"">い</span></rt></ruby>"
APIをもっと速くする必要があります。,We need to make the API faster.,速く,APIをもっと速【はや】くする必要【ひつよう】があります。,Performance - Optimization,polite,fast,"<ruby class=""vocab"">速く<rt><span class=""pitch-l"">は</span><span class=""pitch-h"">や</span><span class=""pitch-l"">く</span></rt></ruby>"
レイテンシーを削減する必要があります。,We need to reduce latency.,レイテンシー,レイテンシーを削減【さくげん】する必要【ひつよう】があります。,Performance - Latency,polite,latency,"<ruby class=""vocab"">レイテンシー<rt><span class=""pitch-l"">れ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">て</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">し</span><span class=""pitch-l"">ー</span></rt></ruby>"
