Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
Safariでログインが壊れています。,The login is broken on Safari.,壊れて,Safariでログインが壊【こわ】れています。,Debug - Broken,polite,broken,"<ruby class=""vocab"">壊れて<rt>こわれて</rt></ruby>"
並列実行するとテストが失敗します。,The tests fail when run in parallel.,失敗,並列【へいれつ】実行【じっこう】するとテストが失敗【しっぱい】します。,Debug - Failure,polite,failure,"<ruby class=""vocab"">失敗<rt><span class=""pitch-l"">し</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">ぱ</span><span class=""pitch-h"">い</span></rt></ruby>"
デプロイが失敗しました。今ログを確認中です。,The deployment failed. Checking logs now.,確認中,デプロイが失敗【しっぱい】しました。今【いま】ログを確認中【かくにんちゅう】です。,Workflow - Verification,polite,checking,"<ruby class=""vocab"">確認中<rt>かくにんちゅう</rt></ruby>"
すべてのテストがローカルで通過します。,All tests pass locally.,通過,すべてのテストがローカルで通過【つうか】します。,Testing - Pass,polite,pass through,"<ruby class=""vocab"">通過<rt><span class=""pitch-l"">つ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">か</span></rt></ruby>"
マイグレーションは成功しました。,The migration was a success.,成功,マイグレーションは成功【せいこう】しました。,Workflow - Success,polite,success,"<ruby class=""vocab"">成功<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">こ</span><span class=""pitch-h"">う</span></rt></ruby>"
そちらのマシンでは動きますか？,Does it work on your machine?,動きますか,そちらのマシンでは動【うご】きますか？,Workflow - Status,polite,does it work?,"<ruby class=""vocab"">動きますか<rt>うごきますか</rt></ruby>"
ユーザーがログアウトしているとこれは動きません。,This doesn't work when the user is logged out.,動きません,ユーザーがログアウトしているとこれは動【うご】きません。,Debug - Issue,polite,not working,"<ruby class=""vocab"">動きません<rt>うごきません</rt></ruby>"
データベース接続に問題があります。,There's an issue with the database connection.,接続,データベース接続【せつぞく】に問題【もんだい】があります。,Infrastructure - Connection,polite,connection,"<ruby class=""vocab"">接続<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">つ</span><span class=""pitch-h"">ぞ</span><span class=""pitch-h"">く</span></rt></ruby>"
問題は認証ロジックにあります。,The problem is in the authentication logic.,認証,問題【もんだい】は認証【にんしょう】ロジックにあります。,Security - Authentication,polite,authentication,"<ruby class=""vocab"">認証<rt><span class=""pitch-l"">に</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">しょ</span><span class=""pitch-h"">う</span></rt></ruby>"
原因はnullチェックの欠落でした。,The cause was a missing null check.,原因,原因【げんいん】はnullチェックの欠落【けつらく】でした。,Debug - Root Cause,polite,cause,"<ruby class=""vocab"">原因<rt><span class=""pitch-l"">げ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">い</span><span class=""pitch-h"">ん</span></rt></ruby>"
障害の根本原因を見つけました。,We found the root cause of the outage.,根本原因,障害【しょうがい】の根本【こんぽん】原因【げんいん】を見【み】つけました。,Debug - Root Cause,polite,root cause,"<ruby class=""vocab"">根本原因<rt>こんぽんげんいん</rt></ruby>"
修正は簡単です。try-catchを追加するだけです。,The fix is simple - just add a try-catch.,簡単,修正【しゅうせい】は簡単【かんたん】です。try-catchを追加【ついか】するだけです。,Development - Simple,polite,simple/easy,"<ruby class=""vocab"">簡単<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">た</span><span class=""pitch-h"">ん</span></rt></ruby>"
この重大なバグにホットフィックスが必要です。,We need a hotfix for this critical bug.,ホットフィックス,この重大【じゅうだい】なバグにホットフィックスが必要【ひつよう】です。,Debug - Hotfix,polite,hotfix,"<span class=""vocab"">ホットフィックス</span>"
セキュリティパッチをすぐに適用してください。,Apply the security patch immediately.,適用,セキュリティパッチをすぐに適用【てきよう】してください。,Development - Apply,polite,apply,"<ruby class=""vocab"">適用<rt><span class=""pitch-l"">て</span><span class=""pitch-h"">き</span><span class=""pitch-h"">よ</span><span class=""pitch-h"">う</span></rt></ruby>"
適切に修正するまでの回避策があります。,There's a workaround until we fix it properly.,回避策,適切【てきせつ】に修正【しゅうせい】するまでの回避策【かいひさく】があります。,Debug - Workaround,polite,workaround,"<ruby class=""vocab"">回避策<rt>かいひさく</rt></ruby>"
これは一時的な修正です。,This is a temporary fix.,一時的,これは一時的【いちじてき】な修正【しゅうせい】です。,Development - Temporary,polite,temporary,"<ruby class=""vocab"">一時的<rt>いちじてき</rt></ruby>"
恒久的な解決策が必要です。,We need a permanent solution.,恒久的,恒久的【こうきゅうてき】な解決策【かいけつさく】が必要【ひつよう】です。,Development - Permanent,polite,permanent,"<ruby class=""vocab"">恒久的<rt>こうきゅうてき</rt></ruby>"
これは先週のリリースからのリグレッションです。,This is a regression from last week's release.,リグレッション,これは先週【せんしゅう】のリリースからのリグレッションです。,Testing - Regression,polite,regression,"<span class=""vocab"">リグレッション</span>"
このテストは不安定です。通ったり通らなかったりします。,"This test is flaky - sometimes it passes, sometimes not.",不安定,このテストは不安定【ふあんてい】です。通【とお】ったり通【とお】らなかったりします。,Testing - Flaky,polite,unstable,"<ruby class=""vocab"">不安定<rt>ふあんてい</rt></ruby>"
エラーは断続的で再現が難しいです。,The error is intermittent and hard to reproduce.,再現,エラーは断続的【だんぞくてき】で再現【さいげん】が難【むずか】しいです。,Debug - Reproduce,polite,reproduce,"<ruby class=""vocab"">再現<rt><span class=""pitch-l"">さ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">げ</span><span class=""pitch-h"">ん</span></rt></ruby>"
バグを再現できますか？,Can you reproduce the bug?,再現,バグを再現【さいげん】できますか？,Debug - Reproduce,polite,reproduce,"<ruby class=""vocab"">再現<rt><span class=""pitch-l"">さ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">げ</span><span class=""pitch-h"">ん</span></rt></ruby>"
これを再現する手順は何ですか？,What are the steps to reproduce this?,手順,これを再現【さいげん】する手順【てじゅん】は何【なん】ですか？,Debug - Steps,polite,procedure,"<ruby class=""vocab"">手順<rt><span class=""pitch-l"">て</span><span class=""pitch-h"">じゅ</span><span class=""pitch-h"">ん</span></rt></ruby>"
期待される動作はエラーを表示することです。,The expected behavior is to show an error.,期待される,期待【きたい】される動作【どうさ】はエラーを表示【ひょうじ】することです。,Testing - Expected,polite,expected,"<ruby class=""vocab"">期待される<rt>きたいされる</rt></ruby>"
実際の結果は空白の画面です。,The actual result is a blank screen.,実際,実際【じっさい】の結果【けっか】は空白【くうはく】の画面【がめん】です。,Testing - Actual,polite,actually,"<ruby class=""vocab"">実際<rt><span class=""pitch-l"">じ</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">さ</span><span class=""pitch-h"">い</span></rt></ruby>"
今日この問題を調査します。,I'll investigate this issue today.,調査,今日【きょう】この問題【もんだい】を調査【ちょうさ】します。,Debug - Investigate,polite,investigate,"<ruby class=""vocab"">調査<rt><span class=""pitch-h"">ちょ</span><span class=""pitch-l"">う</span><span class=""pitch-l"">さ</span></rt></ruby>"
なぜこれが失敗しているかトラブルシュートさせてください。,Let me troubleshoot why this is failing.,トラブルシュート,なぜこれが失敗【しっぱい】しているかトラブルシュートさせてください。,Debug - Troubleshoot,polite,troubleshoot,"<span class=""vocab"">トラブルシュート</span>"
コードはクリーンで読みやすく見えます。,The code looks clean and readable.,読みやすく,コードはクリーンで読【よ】みやすく見【み】えます。,Code Quality - Readability,polite,readable,"<ruby class=""vocab"">読みやすく<rt>よみやすく</rt></ruby>"
このコンポーネント用に新しいファイルを作成してもらえますか？,Can you create a new file for this component?,ファイル,このコンポーネント用【よう】に新【あたら】しいファイルを作成【さくせい】してもらえますか？,Development - File,polite,file,"<ruby class=""vocab"">ファイル<rt><span class=""pitch-h"">ふぁ</span><span class=""pitch-l"">い</span><span class=""pitch-l"">る</span></rt></ruby>"
componentsフォルダに入れてもらえますか？,Can you put it in the components folder?,フォルダ,componentsフォルダに入【い】れてもらえますか？,Development - Folder,polite,folder,"<ruby class=""vocab"">フォルダ<rt><span class=""pitch-l"">ふぉ</span><span class=""pitch-h"">る</span><span class=""pitch-h"">だ</span></rt></ruby>"
この関数はユーザー認証を処理します。,This function handles user authentication.,関数,この関数【かんすう】はユーザー認証【にんしょう】を処理【しょり】します。,Development - Function,polite,function,"<ruby class=""vocab"">関数<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">す</span><span class=""pitch-l"">う</span></rt></ruby>"
この変数をより説明的にリネームしてもらえますか？,Can you rename this variable to be more descriptive?,変数,この変数【へんすう】をより説明的【せつめいてき】にリネームしてもらえますか？,Development - Variable,polite,variable,"<ruby class=""vocab"">変数<rt><span class=""pitch-l"">へ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">す</span><span class=""pitch-l"">う</span></rt></ruby>"
これを上部で定数として定義した方がいいです。,It'd be better to define this as a constant at the top.,定数,これを上部【じょうぶ】で定数【ていすう】として定義【ていぎ】した方【ほう】がいいです。,Development - Constant,polite,constant,"<ruby class=""vocab"">定数<rt><span class=""pitch-l"">て</span><span class=""pitch-h"">い</span><span class=""pitch-h"">す</span><span class=""pitch-l"">う</span></rt></ruby>"
数値を文字列に変換してください。,Convert the number to a string.,文字列,数値【すうち】を文字列【もじれつ】に変換【へんかん】してください。,Data - Type,polite,string,"<ruby class=""vocab"">文字列<rt>もじれつ</rt></ruby>"
IDは文字列ではなく数値であるべきです。,"The ID should be a number, not a string.",数値,IDは文字列【もじれつ】ではなく数値【すうち】であるべきです。,Data - Type,polite,number,"<ruby class=""vocab"">数値<rt><span class=""pitch-h"">す</span><span class=""pitch-l"">う</span><span class=""pitch-l"">ち</span></rt></ruby>"
isActiveフラグにはbooleanを使ってください。,Use a boolean for the isActive flag.,boolean,isActiveフラグにはbooleanを使【つか】ってください。,Data - Type,polite,boolean,"<span class=""vocab"">boolean</span>"
ユーザーの配列をループしてください。,Loop through the array of users.,配列,ユーザーの配列【はいれつ】をループしてください。,Data - Type,polite,array,"<ruby class=""vocab"">配列<rt><span class=""pitch-l"">は</span><span class=""pitch-h"">い</span><span class=""pitch-h"">れ</span><span class=""pitch-h"">つ</span></rt></ruby>"
レスポンスはJSONオブジェクトです。,The response is a JSON object.,オブジェクト,レスポンスはJSONオブジェクトです。,Data - Type,polite,object,"<ruby class=""vocab"">オブジェクト<rt><span class=""pitch-h"">お</span><span class=""pitch-l"">ぶ</span><span class=""pitch-l"">じぇ</span><span class=""pitch-l"">く</span><span class=""pitch-l"">と</span></rt></ruby>"
まず値がnullかどうか確認した方がいいです。,It'd be better to check if the value is null first.,null,まず値【あたい】がnullかどうか確認【かくにん】した方【ほう】がいいです。,Data - Type,polite,null,"<span class=""vocab"">null</span>"
プロパティはundefinedです。,The property is undefined.,undefined,プロパティはundefinedです。,Data - Type,polite,undefined,"<span class=""vocab"">undefined</span>"
このパラメータはどの型であるべきですか？,What type should this parameter be?,型,このパラメータはどの型【かた】であるべきですか？,Data - Type,polite,type,"<ruby class=""vocab"">型<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">た</span></rt></ruby>"
サービス用に新しいクラスを作成しましょう。,Let's create a new class for the service.,クラス,サービス用【よう】に新【あたら】しいクラスを作成【さくせい】しましょう。,Development - Class,polite,class,"<ruby class=""vocab"">クラス<rt><span class=""pitch-h"">く</span><span class=""pitch-l"">ら</span><span class=""pitch-l"">す</span></rt></ruby>"
検証後にsaveメソッドを呼び出してください。,Call the save method after validation.,メソッド,検証【けんしょう】後【ご】にsaveメソッドを呼【よ】び出【だ】してください。,Development - Method,polite,method,"<ruby class=""vocab"">メソッド<rt><span class=""pitch-h"">め</span><span class=""pitch-l"">そ</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">ど</span></rt></ruby>"
limit用にオプションのパラメータを追加してもらえますか？,Can you add an optional parameter for the limit?,パラメータ,limit用【よう】にオプションのパラメータを追加【ついか】してもらえますか？,Development - Parameter,polite,parameter,"<ruby class=""vocab"">パラメータ<rt><span class=""pitch-l"">ぱ</span><span class=""pitch-h"">ら</span><span class=""pitch-h"">め</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">た</span></rt></ruby>"
ユーザーIDを引数として渡してください。,Pass the user ID as an argument.,引数,ユーザーIDを引数【ひきすう】として渡【わた】してください。,Development - Argument,polite,argument,"<ruby class=""vocab"">引数<rt><span class=""pitch-l"">ひ</span><span class=""pitch-h"">き</span><span class=""pitch-h"">す</span><span class=""pitch-l"">う</span></rt></ruby>"
この関数は何を返しますか？,What does this function return?,返しますか,この関数【かんすう】は何【なに】を返【かえ】しますか？,Development - Return,polite,will you return?,"<ruby class=""vocab"">返しますか<rt>かえしますか</rt></ruby>"
レスポンスを処理するためにコールバックを使ってください。,Use a callback to handle the response.,コールバック,レスポンスを処理【しょり】するためにコールバックを使【つか】ってください。,Development - Callback,polite,callback,"<span class=""vocab"">コールバック</span>"
この関数をasyncにしてもらえますか？,Can you make this function async?,async,この関数【かんすう】をasyncにしてもらえますか？,Communication - Async,polite,async,"<span class=""vocab"">async</span>"
続行する前にAPIレスポンスをawaitしてください。,Await the API response before continuing.,await,続行【ぞっこう】する前【まえ】にAPIレスポンスをawaitしてください。,Development - Async,polite,await,"<span class=""vocab"">await</span>"
この関数はpromiseを返します。,The function returns a promise.,promise,この関数【かんすう】はpromiseを返【かえ】します。,Development - Promise,polite,promise,"<span class=""vocab"">promise</span>"
アイテムを反復するためにforループを使ってください。,Use a for loop to iterate through items.,ループ,アイテムを反復【はんぷく】するためにforループを使【つか】ってください。,Development - Loop,polite,loop,"<ruby class=""vocab"">ループ<rt><span class=""pitch-h"">る</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">ぷ</span></rt></ruby>"
ユーザー権限を確認する条件を追加してもらえますか？,Can you add a condition to check user permissions?,条件,ユーザー権限【けんげん】を確認【かくにん】する条件【じょうけん】を追加【ついか】してもらえますか？,Development - Condition,polite,condition,"<ruby class=""vocab"">条件<rt><span class=""pitch-l"">じょ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">け</span><span class=""pitch-l"">ん</span></rt></ruby>"
両方のケースを処理するためにif/elseを使ってください。,Use if/else to handle both cases.,処理,両方【りょうほう】のケースを処理【しょり】するためにif/elseを使【つか】ってください。,Development - Handle,polite,processing,"<ruby class=""vocab"">処理<rt><span class=""pitch-h"">しょ</span><span class=""pitch-l"">り</span></rt></ruby>"
ファイルの上部でReactをインポートしてください。,Import React at the top of the file.,上部,ファイルの上部【じょうぶ】でReactをインポートしてください。,Development - Structure,polite,upper,"<ruby class=""vocab"">上部<rt><span class=""pitch-h"">じょ</span><span class=""pitch-l"">う</span><span class=""pitch-l"">ぶ</span></rt></ruby>"
コンポーネントをdefaultとしてエクスポートしてください。,Export the component as default.,default,コンポーネントをdefaultとしてエクスポートしてください。,Development - Default,polite,default,"<span class=""vocab"">default</span>"
このモジュールはすべてのデータベース操作を処理します。,This module handles all database operations.,モジュール,このモジュールはすべてのデータベース操作【そうさ】を処理【しょり】します。,Development - Module,polite,module,"<ruby class=""vocab"">モジュール<rt><span class=""pitch-l"">も</span><span class=""pitch-h"">じゅ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">る</span></rt></ruby>"
lodashパッケージをインストールしてもらえますか？,Can you install the lodash package?,パッケージ,lodashパッケージをインストールしてもらえますか？,Development - Package,polite,package,"<ruby class=""vocab"">パッケージ<rt><span class=""pitch-h"">ぱ</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">け</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">じ</span></rt></ruby>"
