Sentence,Translation,Cloze,Pronunciation,Note,Register,KeyMeaning,PitchAccent
このクエリの実行に時間がかかりすぎます。,This query takes too long to execute.,クエリ,このクエリの実行【じっこう】に時間【じかん】がかかりすぎます。,Database - Query,polite,query,"<ruby class=""vocab"">クエリ<rt><span class=""pitch-h"">く</span><span class=""pitch-l"">え</span><span class=""pitch-l"">り</span></rt></ruby>"
注文用に新しいテーブルを作成してください。,Create a new table for orders.,テーブル,注文【ちゅうもん】用【よう】に新【あたら】しいテーブルを作成【さくせい】してください。,Database - Table,polite,table,"<ruby class=""vocab"">テーブル<rt><span class=""pitch-l"">て</span><span class=""pitch-h"">ー</span><span class=""pitch-h"">ぶ</span><span class=""pitch-h"">る</span></rt></ruby>"
タイムスタンプ用に新しいカラムを追加してください。,Add a new column for timestamps.,カラム,タイムスタンプ用【よう】に新【あたら】しいカラムを追加【ついか】してください。,Database - Column,polite,column,"<ruby class=""vocab"">カラム<rt><span class=""pitch-h"">か</span><span class=""pitch-l"">ら</span><span class=""pitch-l"">む</span></rt></ruby>"
テーブルには数百万の行があります。,The table has millions of rows.,行,テーブルには数百万【すうひゃくまん】の行【ぎょう】があります。,Database - Row,polite,row/line,"<ruby class=""vocab"">行<rt><span class=""pitch-h"">ぎょ</span><span class=""pitch-l"">う</span></rt></ruby>"
テーブルに新しいレコードを挿入してください。,Insert a new record into the table.,挿入,テーブルに新【あたら】しいレコードを挿入【そうにゅう】してください。,Database - Insert,polite,insert,"<ruby class=""vocab"">挿入<rt><span class=""pitch-l"">そ</span><span class=""pitch-h"">う</span><span class=""pitch-h"">にゅ</span><span class=""pitch-h"">う</span></rt></ruby>"
メールフィールドは一意であるべきです。,The email field should be unique.,一意,メールフィールドは一意【いちい】であるべきです。,Database - Constraint,polite,unique,"<ruby class=""vocab"">一意<rt><span class=""pitch-l"">い</span><span class=""pitch-h"">ち</span><span class=""pitch-l"">い</span></rt></ruby>"
データベーススキーマを更新してください。,Update the database schema.,スキーマ,データベーススキーマを更新【こうしん】してください。,Database - Schema,polite,schema,"<ruby class=""vocab"">スキーマ<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">き</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">ま</span></rt></ruby>"
デプロイ前にマイグレーションを実行してください。,Run the migration before deploying.,マイグレーション,デプロイ前【まえ】にマイグレーションを実行【じっこう】してください。,Database - Migration,polite,migration,"<span class=""vocab"">マイグレーション</span>"
失敗した場合はマイグレーションをロールバックしてください。,Rollback the migration if it fails.,ロールバック,失敗【しっぱい】した場合【ばあい】はマイグレーションをロールバックしてください。,Database - Rollback,polite,rollback,"<span class=""vocab"">ロールバック</span>"
テストデータでデータベースをシードしてください。,Seed the database with test data.,シード,テストデータでデータベースをシードしてください。,Database - Seed,polite,seed,"<ruby class=""vocab"">シード<rt><span class=""pitch-h"">し</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">ど</span></rt></ruby>"
クエリを高速化するためにインデックスを追加してください。,Add an index to speed up queries.,インデックス,クエリを高速化【こうそくか】するためにインデックスを追加【ついか】してください。,Database - Index,polite,index,"<ruby class=""vocab"">インデックス<rt><span class=""pitch-l"">い</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">で</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">く</span><span class=""pitch-l"">す</span></rt></ruby>"
IDを主キーとして使用してください。,Use ID as the primary key.,主キー,IDを主【しゅ】キーとして使用【しよう】してください。,Database - Key,polite,primary key,"<ruby class=""vocab"">主キー<rt>しゅキー</rt></ruby>"
テーブルをリンクするために外部キーを追加してください。,Add a foreign key to link tables.,外部キー,テーブルをリンクするために外部【がいぶ】キーを追加【ついか】してください。,Database - Key,polite,foreign key,"<ruby class=""vocab"">外部キー<rt>がいぶキー</rt></ruby>"
ユーザーと注文の関係を定義してください。,Define the relationship between users and orders.,関係,ユーザーと注文【ちゅうもん】の関係【かんけい】を定義【ていぎ】してください。,Database - Relationship,polite,relation,"<ruby class=""vocab"">関係<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">け</span><span class=""pitch-h"">い</span></rt></ruby>"
ユーザーと投稿は一対多の関係です。,Users have a one-to-many with posts.,一対多,ユーザーと投稿【とうこう】は一対多【いちたいた】の関係【かんけい】です。,Database - Relationship,polite,one-to-many,"<ruby class=""vocab"">一対多<rt>いちたいた</rt></ruby>"
タグと投稿は多対多の関係です。,Tags and posts have many-to-many.,多対多,タグと投稿【とうこう】は多対多【たたいた】の関係【かんけい】です。,Database - Relationship,polite,many-to-many,"<ruby class=""vocab"">多対多<rt>たたいた</rt></ruby>"
ユーザーと注文テーブルをジョインしてください。,Join the users and orders tables.,ジョイン,ユーザーと注文【ちゅうもん】テーブルをジョインしてください。,Database - Join,polite,join,"<span class=""vocab"">ジョイン</span>"
すべてのユーザーを含めるために左結合を使用してください。,Use left join to include all users.,左結合,すべてのユーザーを含【ふく】めるために左【ひだり】結合【けつごう】を使用【しよう】してください。,Database - Join,polite,left join,"<ruby class=""vocab"">左結合<rt>ひだりけつごう</rt></ruby>"
内部結合は一致しない行を除外します。,Inner join excludes non-matching rows.,内部結合,内部【ないぶ】結合【けつごう】は一致【いっち】しない行【ぎょう】を除外【じょがい】します。,Database - Join,polite,inner join,"<ruby class=""vocab"">内部結合<rt>ないぶけつごう</rt></ruby>"
必要なカラムのみをSELECTしてください。,SELECT only the columns you need.,SELECT,必要【ひつよう】なカラムのみをSELECTしてください。,Database - Sql,polite,SELECT,"<span class=""vocab"">SELECT</span>"
新しいユーザーレコードをINSERTしてください。,INSERT the new user record.,INSERT,新【あたら】しいユーザーレコードをINSERTしてください。,Database - Sql,polite,INSERT,"<span class=""vocab"">INSERT</span>"
ユーザーのメールアドレスをUPDATEしてください。,UPDATE the user's email address.,UPDATE,ユーザーのメールアドレスをUPDATEしてください。,Database - Sql,polite,UPDATE,"<span class=""vocab"">UPDATE</span>"
容量を節約するために古いレコードをDELETEしてください。,DELETE old records to save space.,DELETE,容量【ようりょう】を節約【せつやく】するために古【ふる】いレコードをDELETEしてください。,Database - Sql,polite,DELETE (remove),"<span class=""vocab"">DELETE</span>"
フィルタリングするためにWHERE句を追加してください。,Add a WHERE clause to filter.,WHERE,フィルタリングするためにWHERE句【く】を追加【ついか】してください。,Database - Sql,polite,WHERE,"<span class=""vocab"">WHERE</span>"
created_atで降順にORDER BYしてください。,ORDER BY created_at descending.,ORDER BY,created_atで降順【こうじゅん】にORDER BYしてください。,Database - Sql,polite,ORDER BY,"<span class=""vocab"">ORDER BY</span>"
集計するためにuser_idでGROUP BYしてください。,GROUP BY user_id to aggregate.,GROUP BY,集計【しゅうけい】するためにuser_idでGROUP BYしてください。,Database - Sql,polite,GROUP BY,"<span class=""vocab"">GROUP BY</span>"
結果を100行にLIMITしてください。,LIMIT the results to 100 rows.,LIMIT,結果【けっか】を100行【ぎょう】にLIMITしてください。,Database - Sql,polite,LIMIT,"<span class=""vocab"">LIMIT</span>"
これをトランザクションでラップしてください。,Wrap this in a transaction.,トランザクション,これをトランザクションでラップしてください。,Database - Transaction,polite,transaction,"<ruby class=""vocab"">トランザクション<rt><span class=""pitch-l"">と</span><span class=""pitch-h"">ら</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ざ</span><span class=""pitch-l"">く</span><span class=""pitch-l"">しょ</span><span class=""pitch-l"">ん</span></rt></ruby>"
成功した場合はトランザクションをコミットしてください。,Commit the transaction if successful.,コミット,成功【せいこう】した場合【ばあい】はトランザクションをコミットしてください。,Database - Commit,polite,commit,"<ruby class=""vocab"">コミット<rt><span class=""pitch-l"">こ</span><span class=""pitch-h"">み</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">と</span></rt></ruby>"
エラーが発生したらロールバックしてください。,Rollback on any error.,ロールバック,エラーが発生【はっせい】したらロールバックしてください。,Database - Rollback,polite,rollback,"<span class=""vocab"">ロールバック</span>"
本番でデッドロックが発生しています。,We're seeing deadlocks in production.,デッドロック,本番【ほんばん】でデッドロックが発生【はっせい】しています。,Database - Deadlock,polite,deadlock,"<span class=""vocab"">デッドロック</span>"
行が別のクエリによってロックされています。,The row is locked by another query.,ロック,行【ぎょう】が別【べつ】のクエリによってロックされています。,Database - Lock,polite,lock,"<ruby class=""vocab"">ロック<rt><span class=""pitch-h"">ろ</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">く</span></rt></ruby>"
コネクションプールのサイズを増やしてください。,Increase the connection pool size.,コネクションプール,コネクションプールのサイズを増【ふ】やしてください。,Database - Connection Pool,polite,connection pool,"<span class=""vocab"">コネクションプール</span>"
レポートにはレプリカから読み取ってください。,Read from the replica for reports.,レプリカ,レポートにはレプリカから読【よ】み取【と】ってください。,Database - Replica,polite,replica,"<ruby class=""vocab"">レプリカ<rt><span class=""pitch-l"">れ</span><span class=""pitch-h"">ぷ</span><span class=""pitch-l"">り</span><span class=""pitch-l"">か</span></rt></ruby>"
プライマリデータベースにのみ書き込んでください。,Write only to the primary database.,プライマリ,プライマリデータベースにのみ書【か】き込【こ】んでください。,Database - Primary,polite,primary,"<ruby class=""vocab"">プライマリ<rt><span class=""pitch-l"">ぷ</span><span class=""pitch-h"">ら</span><span class=""pitch-l"">い</span><span class=""pitch-l"">ま</span><span class=""pitch-l"">り</span></rt></ruby>"
プライマリが停止したらレプリカにフェイルオーバーしてください。,Failover to the replica if primary dies.,フェイルオーバー,プライマリが停止【ていし】したらレプリカにフェイルオーバーしてください。,Database - Failover,polite,failover,"<span class=""vocab"">フェイルオーバー</span>"
マイグレーション前にバックアップを取ってください。,Take a backup before the migration.,バックアップ,マイグレーション前【まえ】にバックアップを取【と】ってください。,Database - Backup,polite,backup,"<ruby class=""vocab"">バックアップ<rt><span class=""pitch-l"">ば</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">く</span><span class=""pitch-h"">あ</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">ぷ</span></rt></ruby>"
最新のバックアップからリストアしてください。,Restore from the latest backup.,リストア,最新【さいしん】のバックアップからリストアしてください。,Database - Restore,polite,store,"<ruby class=""vocab"">リストア<rt><span class=""pitch-l"">り</span><span class=""pitch-h"">す</span><span class=""pitch-h"">と</span><span class=""pitch-h"">あ</span></rt></ruby>"
複雑なクエリには生のSQLを書いてください。,Write raw SQL for complex queries.,SQL,複雑【ふくざつ】なクエリにはなまのSQLを書【か】いてください。,Api - Graphql,polite,SQL,"<span class=""vocab"">SQL</span>"
柔軟なスキーマにはNoSQLを使用してください。,Use NoSQL for flexible schemas.,NoSQL,柔軟【じゅうなん】なスキーマにはNoSQLを使用【しよう】してください。,Database - Type,polite,SQL,"<span class=""vocab"">NoSQL</span>"
ORMはクエリを簡単にします。,The ORM makes queries easier.,ORM,ORMはクエリを簡単【かんたん】にします。,Database - Orm,polite,ORM,"<span class=""vocab"">ORM</span>"
Userモデルを定義してください。,Define a User model.,モデル,Userモデルを定義【ていぎ】してください。,Database - Model,polite,model,"<ruby class=""vocab"">モデル<rt><span class=""pitch-l"">も</span><span class=""pitch-h"">で</span><span class=""pitch-h"">る</span></rt></ruby>"
各テーブルにエンティティを作成してください。,Create an entity for each table.,エンティティ,各【かく】テーブルにエンティティを作成【さくせい】してください。,Database - Entity,polite,entity,"<ruby class=""vocab"">エンティティ<rt><span class=""pitch-h"">え</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">てぃ</span><span class=""pitch-l"">てぃ</span></rt></ruby>"
データアクセスにはリポジトリパターンを使用してください。,Use the repository pattern for data access.,リポジトリ,データアクセスにはリポジトリパターンを使用【しよう】してください。,Database - Repository,polite,repository,"<ruby class=""vocab"">リポジトリ<rt><span class=""pitch-l"">り</span><span class=""pitch-h"">ぽ</span><span class=""pitch-l"">じ</span><span class=""pitch-l"">と</span><span class=""pitch-l"">り</span></rt></ruby>"
重複を避けるためにデータを正規化してください。,Normalize the data to avoid duplication.,正規化,重複【じゅうふく】を避【さ】けるためにデータを正規化【せいきか】してください。,Database - Normalization,polite,normalize,"<ruby class=""vocab"">正規化<rt>せいきか</rt></ruby>"
読み取りパフォーマンス向上のために非正規化してください。,Denormalize for better read performance.,非正規化,読【よ】み取【と】りパフォーマンス向上【こうじょう】のために非正規化【ひせいきか】してください。,Database - Denormalization,polite,normalize,"<ruby class=""vocab"">非正規化<rt>ひせいきか</rt></ruby>"
スケールのためにシャーディングを実装してください。,Implement sharding for scale.,シャーディング,スケールのためにシャーディングを実装【じっそう】してください。,Database - Sharding,polite,sharding,"<span class=""vocab"">シャーディング</span>"
テーブルを日付でパーティションしてください。,Partition the table by date.,パーティション,テーブルを日付【ひづけ】でパーティションしてください。,Database - Partition,polite,partition,"<ruby class=""vocab"">パーティション<rt><span class=""pitch-h"">ぱ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">てぃ</span><span class=""pitch-l"">しょ</span><span class=""pitch-l"">ん</span></rt></ruby>"
この関数のテストを書いてください。,Write a test for this function.,テスト,この関数【かんすう】のテストを書【か】いてください。,Testing - General,polite,test,"<ruby class=""vocab"">テスト<rt><span class=""pitch-h"">て</span><span class=""pitch-l"">す</span><span class=""pitch-l"">と</span></rt></ruby>"
サービス層のユニットテストを追加してください。,Add unit tests for the service layer.,ユニットテスト,サービス層【そう】のユニットテストを追加【ついか】してください。,Testing - Unit,polite,unit test,"<span class=""vocab"">ユニットテスト</span>"
結合テストは全体のフローを確認します。,Integration tests check the full flow.,結合テスト,結合【けつごう】テストは全体【ぜんたい】のフローを確認【かくにん】します。,Testing - Integration,polite,test,"<ruby class=""vocab"">結合テスト<rt>けつごうテスト</rt></ruby>"
E2Eテストは実際のユーザー行動をシミュレートします。,E2E tests simulate real user behavior.,E2Eテスト,E2Eテストは実際【じっさい】のユーザー行動【こうどう】をシミュレートします。,Testing - E2E,polite,E2E test,"<span class=""vocab"">E2Eテスト</span>"
テストですべてのエッジケースをカバーしてください。,Cover all edge cases in your tests.,エッジケース,テストですべてのエッジケースをカバーしてください。,Testing - Edge Case,polite,edge case,"<span class=""vocab"">エッジケース</span>"
マージ前に完全なテストスイートを実行してください。,Run the full test suite before merging.,テストスイート,マージ前【まえ】に完全【かんぜん】なテストスイートを実行【じっこう】してください。,Testing - Suite,polite,test,"<span class=""vocab"">テストスイート</span>"
アサーションが予期せず失敗しました。,The assertion failed unexpectedly.,アサーション,アサーションが予期【よき】せず失敗【しっぱい】しました。,Testing - Assertion,polite,assertion,"<ruby class=""vocab"">アサーション<rt><span class=""pitch-l"">あ</span><span class=""pitch-h"">さ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">しょ</span><span class=""pitch-l"">ん</span></rt></ruby>"
結果がtrueであることを期待します。,Expect the result to be true.,期待,結果【けっか】がtrueであることを期待【きたい】します。,Testing - Assertion,polite,expect,"<ruby class=""vocab"">期待<rt><span class=""pitch-l"">き</span><span class=""pitch-h"">た</span><span class=""pitch-h"">い</span></rt></ruby>"
テストでAPIコールをモックしてください。,Mock the API call in tests.,モック,テストでAPIコールをモックしてください。,Testing - Mock,polite,mock,"<ruby class=""vocab"">モック<rt><span class=""pitch-h"">も</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">く</span></rt></ruby>"
外部サービスにはスタブを使用してください。,Use a stub for the external service.,スタブ,外部【がいぶ】サービスにはスタブを使用【しよう】してください。,Testing - Stub,polite,stub,"<ruby class=""vocab"">スタブ<rt><span class=""pitch-h"">す</span><span class=""pitch-l"">た</span><span class=""pitch-l"">ぶ</span></rt></ruby>"
呼び出しを確認するために関数をスパイしてください。,Spy on the function to check calls.,スパイ,呼【よ】び出【だ】しを確認【かくにん】するために関数【かんすう】をスパイしてください。,Testing - Spy,polite,spy,"<ruby class=""vocab"">スパイ<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">ぱ</span><span class=""pitch-l"">い</span></rt></ruby>"
各テスト前にテストフィクスチャをロードしてください。,Load test fixtures before each test.,フィクスチャ,各【かく】テスト前【まえ】にテストフィクスチャをロードしてください。,Testing - Fixture,polite,fixture,"<span class=""vocab"">フィクスチャ</span>"
セットアップは各テスト前に実行されます。,Setup runs before each test.,セットアップ,セットアップは各【かく】テスト前【まえ】に実行【じっこう】されます。,Testing - Setup,polite,setup,"<ruby class=""vocab"">セットアップ<rt><span class=""pitch-l"">せ</span><span class=""pitch-h"">っ</span><span class=""pitch-h"">と</span><span class=""pitch-h"">あ</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">ぷ</span></rt></ruby>"
ティアダウンはテスト後にクリーンアップします。,Teardown cleans up after tests.,ティアダウン,ティアダウンはテスト後【ご】にクリーンアップします。,Testing - Teardown,polite,teardown,"<span class=""vocab"">ティアダウン</span>"
テストカバレッジは80%です。,Our test coverage is at 80%.,カバレッジ,テストカバレッジは80%です。,Testing - Coverage,polite,coverage,"<ruby class=""vocab"">カバレッジ<rt><span class=""pitch-h"">か</span><span class=""pitch-l"">ば</span><span class=""pitch-l"">れ</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">じ</span></rt></ruby>"
50個すべてのテストが合格しました。,All 50 tests pass.,合格,50個【こ】すべてのテストが合格【ごうかく】しました。,Testing - Pass,polite,pass,"<ruby class=""vocab"">合格<rt><span class=""pitch-l"">ご</span><span class=""pitch-h"">う</span><span class=""pitch-h"">か</span><span class=""pitch-h"">く</span></rt></ruby>"
CIで3つのテストが失敗しています。,3 tests fail on the CI.,CI,CIで3つのテストが失敗【しっぱい】しています。,Devops - Ci,polite,CI,"<span class=""vocab"">CI</span>"
今のところこのテストをスキップしてください。,Skip this test for now.,スキップ,今【いま】のところこのテストをスキップしてください。,Testing - Skip,polite,skip,"<ruby class=""vocab"">スキップ<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">き</span><span class=""pitch-l"">っ</span><span class=""pitch-l"">ぷ</span></rt></ruby>"
このテストは不安定です。修正してください。,"This test is flaky, fix it.",不安定,このテストは不安定【ふあんてい】です。修正【しゅうせい】してください。,Testing - Flaky,polite,unstable,"<ruby class=""vocab"">不安定<rt>ふあんてい</rt></ruby>"
このバグのリグレッションテストを追加してください。,Add a regression test for this bug.,リグレッションテスト,このバグのリグレッションテストを追加【ついか】してください。,Testing - Regression,polite,test,"<span class=""vocab"">リグレッションテスト</span>"
この機能にはTDDを使いましょう。,Let's use TDD for this feature.,TDD,この機能【きのう】にはTDDを使【つか】いましょう。,Testing - Tdd,polite,TDD,"<span class=""vocab"">TDD</span>"
TDDには赤緑リファクタに従ってください。,Follow red-green-refactor for TDD.,赤緑リファクタ,TDDには赤【あか】緑【みどり】リファクタに従【したが】ってください。,Testing - Tdd,polite,refactor,"<ruby class=""vocab"">赤緑リファクタ<rt>あかみどりリファクタ</rt></ruby>"
デプロイ後にスモークテストを実行してください。,Run smoke tests after deploy.,スモークテスト,デプロイ後【ご】にスモークテストを実行【じっこう】してください。,Testing - Smoke,polite,test,"<span class=""vocab"">スモークテスト</span>"
まず簡単なサニティチェックをしてください。,Do a quick sanity check first.,サニティチェック,まず簡単【かんたん】なサニティチェックをしてください。,Testing - Sanity,polite,check,"<span class=""vocab"">サニティチェック</span>"
まずハッピーパスをテストしてください。,Test the happy path first.,ハッピーパス,まずハッピーパスをテストしてください。,Testing - Happy Path,polite,happy path,"<span class=""vocab"">ハッピーパス</span>"
エッジケースを忘れないでください。,Don't forget edge cases.,エッジケース,エッジケースを忘【わす】れないでください。,Testing - Boundary,polite,edge case,"<span class=""vocab"">エッジケース</span>"
境界条件をテストしてください。,Test boundary conditions.,境界条件,境界【きょうかい】条件【じょうけん】をテストしてください。,Testing - Stress,polite,boundary condition,"<ruby class=""vocab"">境界条件<rt>きょうかいじょうけん</rt></ruby>"
エラー用のネガティブテストを追加してください。,Add negative tests for errors.,ネガティブテスト,エラー用【よう】のネガティブテストを追加【ついか】してください。,Testing - Negative,polite,test,"<span class=""vocab"">ネガティブテスト</span>"
ローンチ前に負荷テストを実行してください。,Run load tests before launch.,負荷テスト,ローンチ前【まえ】に負荷【ふか】テストを実行【じっこう】してください。,Testing - Performance,polite,test,"<ruby class=""vocab"">負荷テスト<rt>ふかテスト</rt></ruby>"
限界点を見つけるためにストレステストをしてください。,Stress test to find breaking points.,ストレステスト,限界点【げんかいてん】を見【み】つけるためにストレステストをしてください。,Testing - Stress,polite,test,"<span class=""vocab"">ストレステスト</span>"
パフォーマンステストはレスポンス時間を確認します。,Performance tests check response times.,パフォーマンステスト,パフォーマンステストはレスポンス時間【じかん】を確認【かくにん】します。,Testing - Performance,polite,test,"<span class=""vocab"">パフォーマンステスト</span>"
リリース前にUIを手動テストしてください。,Manual test the UI before release.,手動テスト,リリース前【まえ】にUIを手動【しゅどう】テストしてください。,Testing - Manual,polite,test,"<ruby class=""vocab"">手動テスト<rt>しゅどうテスト</rt></ruby>"
テストのためにQAに送ってください。,Send it to QA for testing.,QA,テストのためにQAに送【おく】ってください。,Testing - Qa,polite,QA,"<span class=""vocab"">QA</span>"
まずステージングでテストしてください。,Test on staging first.,ステージング,まずステージングでテストしてください。,Infrastructure - Staging,polite,staging,"<ruby class=""vocab"">ステージング<rt><span class=""pitch-l"">す</span><span class=""pitch-h"">て</span><span class=""pitch-h"">ー</span><span class=""pitch-h"">じ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ぐ</span></rt></ruby>"
本番でテストしないでください。,Never test in production.,本番,本番【ほんばん】でテストしないでください。,Infrastructure - Production,polite,production,"<ruby class=""vocab"">本番<rt><span class=""pitch-l"">ほ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">ば</span><span class=""pitch-h"">ん</span></rt></ruby>"
どの環境でテストしましたか？,Which environment did you test on?,環境,どの環境【かんきょう】でテストしましたか？,Infrastructure - Environment,polite,environment,"<ruby class=""vocab"">環境<rt><span class=""pitch-l"">か</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">きょ</span><span class=""pitch-h"">う</span></rt></ruby>"
CIはすべてのPRでテストを実行します。,The CI runs tests on every PR.,CI,CIはすべてのPRでテストを実行【じっこう】します。,Devops - Ci,polite,CI,"<span class=""vocab"">CI</span>"
パイプラインは今グリーンです。,The pipeline is green now.,パイプライン,パイプラインは今【いま】グリーンです。,Devops - Pipeline,polite,pipeline,"<ruby class=""vocab"">パイプライン<rt><span class=""pitch-l"">ぱ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">ぷ</span><span class=""pitch-h"">ら</span><span class=""pitch-l"">い</span><span class=""pitch-l"">ん</span></rt></ruby>"
そのコミット後にビルドが壊れました。,The build broke after that commit.,ビルド,そのコミット後【ご】にビルドが壊【こわ】れました。,Devops - Build,polite,build,"<ruby class=""vocab"">ビルド<rt><span class=""pitch-h"">び</span><span class=""pitch-l"">る</span><span class=""pitch-l"">ど</span></rt></ruby>"
ビルドアーティファクトをダウンロードしてください。,Download the build artifacts.,アーティファクト,ビルドアーティファクトをダウンロードしてください。,Devops - Artifact,polite,artifact,"<ruby class=""vocab"">アーティファクト<rt><span class=""pitch-l"">あ</span><span class=""pitch-h"">ー</span><span class=""pitch-h"">てぃ</span><span class=""pitch-h"">ふぁ</span><span class=""pitch-l"">く</span><span class=""pitch-l"">と</span></rt></ruby>"
デバッグモードはより多くのログを表示します。,Debug mode shows more logs.,デバッグモード,デバッグモードはより多【おお】くのログを表示【ひょうじ】します。,Debug - Mode,polite,debug mode,"<span class=""vocab"">デバッグモード</span>"
詳細モードでテストを実行してください。,Run tests in verbose mode.,詳細モード,詳細【しょうさい】モードでテストを実行【じっこう】してください。,Debug - Verbose,polite,mode,"<ruby class=""vocab"">詳細モード<rt>しょうさいモード</rt></ruby>"
スナップショットテストを更新してください。,Update the snapshot tests.,スナップショット,スナップショットテストを更新【こうしん】してください。,Testing - Snapshot,polite,snapshot,"<span class=""vocab"">スナップショット</span>"
ゴールデンファイルと比較してください。,Compare against the golden file.,ゴールデンファイル,ゴールデンファイルと比較【ひかく】してください。,Testing - Golden,polite,file,"<span class=""vocab"">ゴールデンファイル</span>"
テストは決定論的でなければなりません。,Tests must be deterministic.,決定論的,テストは決定論的【けっていろんてき】でなければなりません。,Testing - Deterministic,polite,deterministic,"<ruby class=""vocab"">決定論的<rt>けっていろんてき</rt></ruby>"
各テストは分離されるべきです。,Each test should be isolated.,分離,各【かく】テストは分離【ぶんり】されるべきです。,Testing - Isolation,polite,separate,"<ruby class=""vocab"">分離<rt><span class=""pitch-l"">ぶ</span><span class=""pitch-h"">ん</span><span class=""pitch-h"">り</span></rt></ruby>"
速度のためにテストを並列実行してください。,Run tests in parallel for speed.,並列,速度【そくど】のためにテストを並列【へいれつ】実行【じっこう】してください。,Testing - Parallel,polite,parallel,"<ruby class=""vocab"">並列<rt><span class=""pitch-l"">へ</span><span class=""pitch-h"">い</span><span class=""pitch-h"">れ</span><span class=""pitch-h"">つ</span></rt></ruby>"
これらのテストは順次実行する必要があります。,These tests must run sequentially.,順次,これらのテストは順次【じゅんじ】実行【じっこう】する必要【ひつよう】があります。,Testing - Sequential,polite,sequentially,"<ruby class=""vocab"">順次<rt><span class=""pitch-h"">じゅ</span><span class=""pitch-l"">ん</span><span class=""pitch-l"">じ</span></rt></ruby>"
不安定なテストを自動的にリトライしてください。,Retry flaky tests automatically.,自動的,不安定【ふあんてい】なテストを自動的【じどうてき】にリトライしてください。,Testing - Automation,polite,automatically,"<ruby class=""vocab"">自動的<rt>じどうてき</rt></ruby>"
テストレポートを生成してください。,Generate a test report.,レポート,テストレポートを生成【せいせい】してください。,Testing - Report,polite,report,"<ruby class=""vocab"">レポート<rt><span class=""pitch-l"">れ</span><span class=""pitch-h"">ぽ</span><span class=""pitch-l"">ー</span><span class=""pitch-l"">と</span></rt></ruby>"
